consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_vivienda,horas_alto_consumo,categoria
413.69,True,10,Departamento,14,2
768.13,False,22,Casa,17,1
657.07,False,17,Casa,15,1
541.24,False,12,Casa,10,1
420.68,False,16,Departamento,15,0
309.38,True,9,Departamento,16,1
886.48,False,22,Casa,11,1
120.85,False,8,Casa,15,0
394.75,True,11,Casa,20,2
247.0,False,11,Casa,17,0
303.44,True,6,Departamento,22,2
683.1,True,11,Casa,20,2
1493.31,True,23,Casa,21,2
333.76,False,13,Casa,13,0
431.58,True,21,Departamento,22,0
304.5,True,7,Casa,20,2
589.18,True,9,Departamento,18,2
564.88,True,12,Departamento,18,2
922.51,True,17,Departamento,20,2
1449.08,True,17,Casa,19,2
775.09,True,14,Casa,19,2
634.62,True,12,Departamento,17,2
173.69,False,12,Casa,12,0
634.98,False,25,Pequeño Comercio,11,0
611.79,True,20,Casa,16,1
446.05,False,9,Casa,14,2
248.75,False,5,Departamento,14,2
565.42,False,21,Departamento,15,1
374.92,False,17,Casa,11,0
362.18,False,9,Departamento,19,2
201.87,False,12,Departamento,16,0
466.2,True,15,Departamento,19,1
461.66,False,18,Casa,16,0
532.24,False,14,Departamento,10,1
293.22,False,16,Departamento,11,0
244.98,False,7,Casa,14,1
304.41,False,13,Departamento,12,0
261.89,False,9,Casa,10,0
875.89,True,18,Casa,18,2
208.51,True,9,Casa,21,0
354.11,False,14,Pequeño Comercio,15,0
692.15,True,13,Casa,14,2
362.74,True,13,Casa,18,1
274.05,True,14,Casa,23,0
1191.97,True,25,Casa,19,2
594.87,False,21,Casa,23,1
226.67,False,14,Pequeño Comercio,16,0
394.78,False,17,Casa,15,1
677.29,False,16,Pequeño Comercio,14,1
512.91,False,11,Departamento,14,2
194.94,True,9,Departamento,17,0
365.83,False,7,Departamento,19,2
389.83,False,11,Casa,16,1
283.33,True,17,Casa,20,0
744.02,True,10,Departamento,19,2
292.22,False,7,Departamento,22,2
377.41,True,10,Casa,18,1
920.47,True,26,Casa,17,1
154.51,False,10,Casa,9,0
201.23,True,16,Departamento,21,0
395.38,False,14,Casa,15,1
176.27,True,7,Pequeño Comercio,20,1
886.86,True,32,Casa,20,1
401.32,False,12,Departamento,12,1
396.03,False,12,Departamento,16,1
265.95,False,16,Casa,14,0
475.87,True,12,Departamento,18,2
361.98,True,21,Casa,16,0
290.21,True,14,Casa,18,0
400.96,False,20,Casa,13,0
325.45,False,16,Casa,14,0
248.76,True,10,Casa,19,1
1148.08,False,27,Departamento,20,2
459.12,False,15,Casa,13,1
199.37,True,12,Departamento,21,0
735.09,True,22,Casa,20,1
803.64,False,18,Casa,5,1
770.77,True,12,Departamento,16,2
123.69,False,6,Casa,4,0
829.36,False,18,Casa,16,2
176.0,True,10,Casa,18,0
138.82,False,7,Departamento,9,0
548.3,False,10,Casa,10,2
434.72,True,10,Casa,23,2
199.01,True,8,Departamento,20,1
1490.35,True,31,Casa,19,2
201.71,True,6,Casa,20,2
1159.77,False,14,Casa,9,2
230.94,False,9,Departamento,16,0
126.83,False,9,Departamento,8,0
853.96,False,14,Departamento,6,2
268.67,False,6,Casa,16,2
182.18,False,12,Departamento,15,0
656.22,True,16,Casa,18,2
697.34,True,20,Pequeño Comercio,20,1
265.44,True,12,Casa,17,0
95.04,True,8,Casa,19,0
982.94,False,23,Casa,20,2
281.08,True,8,Casa,17,1
519.61,False,14,Departamento,11,1
109.19,False,4,Departamento,9,0
443.18,False,17,Casa,20,1
591.4,True,14,Departamento,19,2
359.61,True,11,Casa,19,1
757.63,False,11,Casa,17,2
491.59,False,12,Casa,16,2
549.06,True,17,Pequeño Comercio,22,1
1197.69,False,19,Casa,22,2
127.67,False,4,Casa,13,1
954.24,False,11,Casa,19,2
495.67,False,13,Casa,12,1
441.65,True,9,Casa,20,2
110.39,False,7,Casa,17,0
539.3,False,15,Departamento,16,1
221.67,False,11,Pequeño Comercio,15,0
392.18,False,18,Casa,9,0
1174.67,True,19,Casa,16,2
369.46,False,11,Departamento,12,1
343.0,True,11,Casa,19,1
471.14,True,14,Departamento,16,1
353.8,True,16,Casa,22,1
384.65,True,9,Departamento,16,2
657.24,False,23,Casa,15,1
648.22,True,14,Departamento,21,2
310.43,True,6,Casa,17,2
432.1,True,9,Departamento,23,2
398.02,False,9,Casa,16,2
159.12,False,7,Departamento,18,0
427.25,True,12,Departamento,19,1
622.3,True,9,Casa,17,2
728.99,False,12,Casa,10,2
169.38,True,13,Casa,17,0
178.49,True,9,Casa,20,0
243.55,True,13,Casa,19,0
340.29,True,12,Departamento,17,1
245.2,False,9,Departamento,10,0
382.99,True,6,Casa,12,2
1624.13,False,29,Casa,13,2
432.79,False,18,Departamento,18,1
491.39,True,10,Departamento,18,2
795.73,True,20,Casa,17,2
1075.87,False,20,Casa,6,2
239.56,False,16,Departamento,10,0
298.96,False,11,Departamento,21,1
230.09,False,14,Casa,12,0
1121.15,True,14,Departamento,20,2
516.68,True,21,Casa,17,0
407.83,False,16,Departamento,22,1
1184.74,True,19,Casa,21,2
580.77,True,17,Casa,17,1
277.13,True,17,Departamento,20,0
401.15,False,16,Casa,19,0
468.0,False,15,Departamento,12,1
217.13,False,10,Departamento,14,0
243.07,True,16,Casa,19,0
437.49,True,10,Casa,17,2
528.49,False,13,Casa,11,1
178.17,True,7,Casa,17,1
176.32,False,8,Departamento,15,0
573.33,True,16,Casa,22,1
859.14,True,23,Casa,20,2
181.37,False,6,Pequeño Comercio,14,1
336.84,True,13,Departamento,19,1
235.05,False,11,Casa,11,0
255.88,True,12,Casa,21,0
588.99,True,7,Casa,16,2
637.61,True,12,Casa,17,2
332.34,True,14,Departamento,19,0
529.04,True,20,Casa,19,1
689.61,False,15,Casa,20,2
106.05,True,9,Departamento,15,0
392.58,False,14,Departamento,14,1
519.6,False,16,Pequeño Comercio,19,1
399.92,True,8,Departamento,21,2
634.05,True,18,Casa,20,1
157.1,False,11,Departamento,12,0
222.97,False,10,Casa,17,0
708.4,True,14,Departamento,19,2
639.34,True,11,Casa,21,2
207.85,True,12,Departamento,17,0
293.35,True,12,Casa,19,0
598.22,True,13,Casa,18,2
329.04,True,11,Departamento,18,1
122.27,True,6,Departamento,20,0
1073.86,False,13,Casa,10,2
1546.96,True,17,Departamento,18,2
690.11,True,14,Departamento,19,2
517.59,True,13,Departamento,20,2
524.06,False,14,Departamento,14,1
706.08,True,17,Casa,21,2
340.51,True,9,Casa,16,1
214.91,False,9,Departamento,17,0
816.88,True,17,Casa,17,2
372.23,False,15,Departamento,12,0
391.23,False,10,Pequeño Comercio,16,1
280.84,True,9,Departamento,21,1
388.92,False,14,Casa,8,0
413.27,False,12,Departamento,10,1
230.54,False,11,Departamento,16,0
207.02,False,10,Departamento,13,0
478.0,False,26,Casa,11,0
349.93,True,19,Casa,21,0
556.97,True,12,Departamento,21,2
269.72,False,14,Departamento,15,0
571.54,False,17,Casa,13,1
366.83,False,10,Casa,22,2
505.57,True,18,Departamento,18,1
674.02,True,13,Departamento,16,2
98.71,False,7,Departamento,9,0
412.99,True,14,Departamento,15,1
229.69,False,14,Pequeño Comercio,15,0
479.02,True,9,Casa,20,2
788.11,True,16,Departamento,21,2
463.25,True,20,Casa,18,0
495.81,False,14,Departamento,14,1
432.24,False,14,Casa,14,1
390.73,False,20,Casa,17,0
235.81,True,9,Casa,16,0
393.04,True,12,Casa,21,1
875.0,False,12,Casa,17,2
499.56,True,17,Casa,21,1
395.17,True,9,Departamento,13,2
300.83,False,10,Departamento,10,0
666.58,True,17,Departamento,20,2
257.04,True,13,Casa,17,0
209.39,False,10,Departamento,17,0
684.5,False,15,Departamento,16,2
376.73,False,11,Pequeño Comercio,20,1
156.93,False,12,Casa,18,0
629.03,False,19,Casa,13,1
262.14,True,9,Casa,21,1
552.75,False,18,Casa,16,1
386.23,False,13,Casa,19,1
187.84,True,15,Departamento,17,0
178.25,False,7,Pequeño Comercio,20,1
635.59,False,19,Casa,13,1
607.6,True,27,Casa,16,0
145.76,False,6,Casa,14,0
260.58,False,7,Departamento,15,1
383.6,True,12,Departamento,19,1
647.22,False,15,Casa,16,2
178.34,False,5,Departamento,11,1
532.23,True,13,Casa,17,2
520.54,False,9,Departamento,11,2
1157.38,True,23,Casa,20,2
367.53,False,9,Casa,10,1
975.39,False,26,Departamento,15,1
941.94,False,19,Casa,5,1
572.08,False,14,Departamento,11,1
107.17,True,10,Casa,23,0
214.58,False,8,Departamento,15,1
465.88,False,15,Departamento,16,1
584.75,True,17,Casa,18,1
724.6,True,25,Casa,19,1
375.61,True,5,Casa,14,2
764.05,False,12,Departamento,12,2
733.8,False,20,Casa,13,1
177.75,False,8,Departamento,18,0
663.07,False,12,Departamento,11,2
97.35,True,6,Departamento,19,0
631.5,True,18,Casa,23,2
492.72,True,16,Departamento,17,1
342.88,True,13,Departamento,18,0
239.54,False,8,Departamento,11,0
993.74,True,12,Casa,19,2
812.21,False,15,Departamento,13,2
408.73,True,12,Departamento,16,1
322.52,True,12,Casa,20,1
783.29,True,8,Casa,19,2
119.17,True,9,Departamento,19,0
248.99,False,9,Departamento,12,1
417.24,False,20,Casa,14,0
540.51,False,11,Casa,18,2
493.49,False,15,Pequeño Comercio,18,1
180.95,True,8,Departamento,15,0
864.84,False,28,Casa,7,0
207.06,False,8,Departamento,16,0
285.94,False,13,Departamento,13,0
435.0,False,14,Departamento,14,1
372.01,False,11,Departamento,15,1
904.64,False,19,Departamento,14,2
410.25,False,15,Departamento,9,0
515.64,True,14,Casa,18,1
200.01,True,9,Pequeño Comercio,17,0
635.66,False,11,Departamento,10,2
1084.31,False,26,Departamento,7,1
111.39,False,8,Departamento,17,0
396.85,False,9,Casa,16,2
449.4,False,16,Casa,19,1
350.35,True,13,Departamento,17,0
506.31,False,17,Casa,10,0
482.25,False,14,Casa,15,1
361.16,False,13,Casa,11,0
958.58,True,16,Casa,20,2
394.8,False,18,Casa,9,0
589.9,True,11,Pequeño Comercio,20,2
327.89,True,11,Departamento,22,1
410.11,True,14,Departamento,16,1
1022.34,True,23,Casa,19,2
797.55,False,14,Departamento,7,2
108.6,True,6,Casa,20,0
679.15,True,8,Casa,16,2
643.02,False,10,Departamento,14,2
686.87,True,19,Casa,18,1
176.25,False,12,Casa,8,0
153.26,False,6,Casa,10,0
558.37,False,21,Casa,17,1
122.01,True,8,Casa,16,0
124.06,False,10,Departamento,9,0
301.01,False,17,Casa,8,0
256.87,True,13,Departamento,18,0
341.13,False,15,Departamento,13,0
748.55,True,16,Casa,17,2
177.0,False,7,Departamento,14,0
611.58,False,10,Casa,14,2
492.75,True,9,Casa,20,2
944.79,False,20,Casa,22,2
472.12,False,15,Casa,13,1
324.64,True,16,Casa,17,0
340.93,False,13,Casa,16,0
589.78,False,19,Departamento,14,1
770.4,False,17,Casa,8,1
154.06,True,11,Departamento,17,0
461.76,False,15,Casa,10,1
574.49,False,19,Casa,13,1
994.09,True,15,Departamento,16,2
644.31,True,12,Casa,19,2
185.33,False,13,Casa,20,0
770.16,True,19,Departamento,21,2
120.5,False,8,Casa,15,0
283.89,False,10,Departamento,18,1
523.98,False,18,Casa,20,1
577.52,True,15,Casa,20,2
232.16,True,9,Casa,21,1
300.37,False,12,Departamento,21,1
279.08,True,12,Casa,22,1
1484.82,True,26,Casa,21,2
413.3,True,11,Departamento,16,1
342.61,True,6,Departamento,22,2
597.32,True,15,Departamento,22,2
1006.47,True,21,Casa,21,2
289.55,True,15,Casa,20,0
246.32,False,13,Casa,10,0
695.19,True,21,Casa,16,1
283.01,True,6,Departamento,19,2
464.03,False,13,Departamento,14,1
250.66,True,9,Departamento,18,1
1582.57,True,17,Casa,19,2
822.19,True,16,Departamento,18,2
746.95,False,10,Casa,15,2
152.26,False,7,Casa,20,0
476.71,True,12,Departamento,18,2
514.0,True,20,Casa,15,1
181.64,True,8,Departamento,21,0
554.26,True,12,Departamento,20,2
335.28,True,14,Casa,20,1
532.92,True,17,Casa,15,1
477.06,True,13,Casa,18,2
209.96,False,9,Departamento,12,0
403.04,False,13,Casa,13,1
242.0,True,13,Casa,20,0
141.08,True,6,Departamento,15,0
469.88,True,11,Casa,21,2
736.28,False,16,Casa,9,1
756.76,False,14,Departamento,13,2
542.23,False,12,Departamento,16,2
252.5,True,19,Casa,19,0
603.82,False,10,Departamento,21,2
399.51,True,12,Departamento,22,1
1740.64,False,24,Casa,13,2
207.6,True,15,Casa,16,0
934.97,False,23,Casa,7,1
518.12,False,13,Departamento,7,1
234.88,False,11,Casa,13,0
334.63,True,11,Departamento,19,1
308.09,True,11,Pequeño Comercio,20,1
216.27,False,14,Casa,11,0
154.62,False,6,Casa,8,0
1066.57,True,17,Casa,18,2
268.67,False,10,Casa,18,1
382.57,True,15,Departamento,17,0
770.67,True,11,Casa,16,2
488.69,False,12,Casa,14,1
200.08,False,17,Departamento,13,0
389.88,False,12,Casa,19,1
220.48,True,9,Departamento,19,1
354.9,False,16,Departamento,18,0
924.02,True,27,Pequeño Comercio,18,1
617.56,True,16,Casa,19,2
193.14,False,12,Departamento,17,0
633.64,False,14,Casa,18,2
259.16,False,9,Departamento,7,0
1213.23,True,23,Casa,17,2
241.15,False,9,Departamento,17,1
497.84,True,19,Casa,18,1
546.57,True,11,Departamento,20,2
298.54,False,9,Departamento,15,1
354.87,False,8,Departamento,12,1
168.11,False,10,Casa,23,0
687.62,False,14,Casa,17,2
225.56,False,7,Pequeño Comercio,20,1
546.88,True,22,Departamento,17,1
367.75,False,19,Casa,14,0
225.17,False,13,Casa,18,0
143.58,True,5,Casa,19,1
1143.44,True,25,Casa,18,2
712.83,False,23,Casa,10,1
1058.22,True,15,Departamento,21,2
1330.11,False,22,Casa,14,2
858.25,True,14,Casa,16,2
322.39,True,10,Casa,19,1
734.09,True,13,Casa,21,2
284.3,False,10,Casa,11,1
659.88,True,21,Casa,19,1
256.32,True,10,Departamento,17,1
135.34,False,7,Casa,12,0
327.14,True,12,Departamento,17,1
404.1,False,13,Casa,16,1
232.4,True,11,Departamento,17,0
275.55,True,14,Casa,16,0
133.18,False,9,Departamento,17,0
258.95,False,18,Departamento,17,0
225.69,True,7,Departamento,18,1
337.41,True,9,Casa,16,1
1103.48,True,19,Casa,18,2
449.88,True,14,Casa,19,1
223.49,True,8,Departamento,18,1
194.07,False,13,Casa,12,0
88.79,True,11,Departamento,21,0
559.84,True,10,Departamento,18,2
506.09,False,23,Casa,10,0
787.86,False,20,Departamento,18,1
261.98,False,10,Departamento,10,0
430.31,True,17,Casa,19,1
1455.37,True,15,Casa,18,2
245.19,True,12,Pequeño Comercio,18,0
847.75,False,16,Casa,15,2
885.01,True,19,Casa,18,2
142.08,False,4,Departamento,17,1
364.27,False,17,Departamento,19,0
473.34,False,15,Departamento,9,1
718.76,False,17,Casa,12,1
356.92,True,14,Pequeño Comercio,19,1
866.89,False,12,Departamento,15,2
235.67,True,9,Departamento,17,0
282.44,True,6,Departamento,22,2
456.01,False,10,Casa,14,2
747.99,False,17,Casa,13,2
70.3,False,10,Departamento,10,0
1198.44,False,19,Departamento,15,2
373.95,True,14,Casa,21,1
180.78,True,6,Casa,19,1
334.41,False,8,Casa,19,2
321.02,False,11,Casa,13,1
465.15,False,16,Casa,15,1
675.04,True,21,Casa,20,1
492.45,False,10,Departamento,13,2
508.81,True,14,Casa,19,1
198.07,True,13,Casa,19,0
947.16,False,18,Departamento,13,2
1125.45,True,18,Departamento,22,2
807.02,False,21,Casa,12,1
298.45,True,10,Casa,17,1
792.33,True,14,Casa,20,2
208.37,False,6,Casa,8,1
368.77,False,10,Casa,11,1
197.31,True,8,Casa,14,1
340.43,True,9,Casa,18,1
147.66,False,5,Casa,18,1
199.73,True,4,Departamento,19,2
287.28,False,20,Casa,15,0
168.54,True,8,Casa,20,0
812.37,True,26,Casa,17,1
285.11,True,23,Casa,19,0
1018.54,False,19,Pequeño Comercio,11,2
260.42,False,10,Departamento,8,0
732.61,False,14,Departamento,13,2
828.73,False,20,Casa,12,1
696.01,True,17,Pequeño Comercio,20,2
805.14,True,17,Departamento,18,2
304.5,True,9,Departamento,14,1
837.21,False,11,Casa,7,2
215.02,False,17,Casa,17,0
700.05,True,28,Casa,16,0
658.69,True,9,Casa,19,2
238.03,False,13,Departamento,18,0
280.94,True,9,Casa,17,1
122.73,False,6,Departamento,12,0
225.38,False,10,Casa,11,0
596.64,True,8,Departamento,19,2
294.71,False,17,Casa,12,0
1208.72,True,27,Casa,16,2
205.82,False,15,Departamento,12,0
515.69,False,23,Departamento,14,0
259.78,True,6,Departamento,15,1
438.37,True,14,Departamento,22,1
264.32,True,10,Casa,19,1
667.55,True,10,Departamento,19,2
237.66,True,8,Departamento,17,1
682.0,True,11,Departamento,18,2
157.34,False,9,Departamento,14,0
369.08,False,11,Departamento,16,1
550.68,True,15,Casa,19,1
765.94,True,12,Casa,22,2
620.23,False,22,Casa,13,1
257.6,True,14,Casa,18,0
295.13,True,12,Departamento,19,1
605.83,False,17,Casa,10,1
330.35,False,8,Departamento,15,1
534.96,True,14,Departamento,17,1
124.28,True,3,Departamento,20,2
257.13,True,8,Casa,17,1
387.95,True,11,Departamento,20,1
407.22,False,12,Casa,15,1
702.25,False,22,Casa,7,0
145.88,False,11,Pequeño Comercio,12,0
295.03,True,6,Departamento,17,2
288.92,False,14,Casa,22,0
663.57,True,29,Casa,17,0
83.53,True,9,Departamento,21,0
140.5,False,11,Departamento,14,0
555.67,True,14,Casa,19,2
701.71,True,15,Casa,20,2
151.74,False,11,Casa,16,0
185.02,True,6,Casa,17,1
663.71,True,20,Casa,19,1
982.14,False,14,Casa,19,2
435.75,False,14,Departamento,10,1
232.44,False,10,Casa,12,0
675.45,True,13,Casa,17,2
315.84,False,13,Departamento,10,0
219.55,True,17,Casa,19,0
206.47,True,7,Casa,23,1
430.1,False,14,Casa,22,1
649.31,False,15,Departamento,19,2
606.34,False,22,Casa,8,0
161.9,False,8,Departamento,19,0
137.5,False,10,Departamento,11,0
1046.45,False,23,Casa,13,2
396.75,False,10,Departamento,10,1
465.46,True,10,Casa,23,2
741.66,True,23,Casa,21,1
857.12,False,17,Casa,8,2
428.55,False,9,Departamento,10,1
744.86,True,20,Casa,19,2
667.86,False,19,Departamento,13,1
453.95,False,11,Departamento,10,1
380.2,True,18,Casa,21,0
499.03,True,15,Casa,14,1
167.83,False,12,Departamento,13,0
718.07,True,14,Casa,20,2
454.91,False,15,Casa,15,1
160.56,False,8,Pequeño Comercio,14,0
368.47,False,13,Casa,13,1
1014.05,True,27,Casa,18,2
597.29,True,13,Departamento,19,2
122.18,True,9,Departamento,20,0
129.99,False,5,Departamento,21,1
234.03,False,11,Casa,16,0
217.26,True,5,Departamento,17,2
169.1,True,9,Departamento,15,0
754.43,False,15,Departamento,16,2
231.98,True,7,Departamento,21,1
224.44,False,12,Departamento,17,0
349.9,False,11,Departamento,15,1
180.92,False,10,Departamento,15,0
588.22,False,19,Casa,10,0
281.38,True,9,Departamento,18,1
451.52,True,12,Departamento,16,1
265.94,False,7,Casa,16,1
289.33,False,12,Casa,17,0
688.84,False,26,Casa,12,1
482.06,True,11,Casa,20,2
250.01,True,13,Casa,16,0
556.36,False,18,Casa,17,1
388.99,True,10,Casa,20,2
449.11,False,12,Casa,9,1
608.01,False,13,Pequeño Comercio,16,2
152.94,False,9,Casa,9,0
176.14,True,4,Departamento,22,2
520.73,False,17,Casa,15,1
432.14,False,10,Casa,13,2
890.45,False,21,Casa,13,1
149.72,False,12,Casa,15,0
308.53,False,16,Departamento,11,0
752.06,False,19,Casa,10,1
347.92,True,9,Departamento,19,1
161.92,False,6,Pequeño Comercio,12,0
353.71,False,11,Departamento,17,1
493.89,False,12,Casa,21,2
503.01,True,18,Casa,18,1
1689.5,True,17,Casa,20,2
1361.89,False,15,Casa,10,2
337.21,True,13,Departamento,21,1
662.13,False,22,Casa,8,0
593.93,False,15,Casa,14,1
234.88,False,11,Casa,23,1
322.21,False,8,Casa,18,2
415.61,True,10,Departamento,20,2
645.32,False,13,Departamento,15,2
491.32,True,11,Casa,12,2
202.16,False,15,Casa,15,0
466.17,True,17,Casa,16,1
271.18,True,10,Departamento,18,1
908.36,False,18,Casa,12,2
479.89,False,14,Departamento,18,1
567.06,False,16,Casa,15,1
328.15,False,14,Casa,16,0
167.17,False,7,Pequeño Comercio,12,0
275.41,True,11,Departamento,22,0
407.49,True,14,Departamento,21,1
881.8,True,11,Departamento,19,2
566.54,True,14,Casa,14,1
855.42,False,12,Casa,20,2
276.18,True,12,Casa,19,0
196.27,True,11,Departamento,19,0
319.12,True,12,Casa,15,0
471.92,True,14,Departamento,21,1
483.27,True,11,Departamento,20,2
432.69,False,10,Departamento,15,2
187.09,True,14,Departamento,19,0
408.18,False,26,Departamento,16,0
554.76,True,10,Casa,18,2
502.36,False,14,Casa,14,1
202.39,False,12,Casa,17,0
172.74,False,8,Departamento,13,0
191.49,True,7,Casa,20,1
492.21,True,7,Pequeño Comercio,18,2
246.08,False,11,Casa,12,0
1018.9,False,21,Casa,7,1
536.7,True,12,Casa,21,2
1067.93,True,17,Departamento,19,2
446.23,False,5,Departamento,14,2
251.97,False,10,Departamento,16,0
343.7,False,14,Casa,16,0
491.19,True,14,Casa,21,2
254.08,False,10,Casa,10,0
247.71,False,16,Casa,16,0
215.74,False,10,Departamento,15,0
1417.28,False,21,Casa,15,2
358.2,False,12,Departamento,14,1
183.25,False,11,Departamento,15,0
671.71,False,13,Departamento,11,2
110.84,True,8,Pequeño Comercio,19,0
279.9,False,8,Casa,12,1
148.26,True,7,Departamento,18,0
621.82,False,21,Casa,20,1
243.12,False,11,Departamento,13,0
620.57,True,14,Casa,18,2
303.73,True,8,Departamento,19,2
359.23,True,8,Casa,17,2
308.22,True,8,Departamento,14,1
1170.12,False,25,Casa,12,2
1267.99,False,14,Departamento,16,2
670.48,True,10,Departamento,17,2
299.94,False,9,Casa,13,1
575.8,False,11,Departamento,15,2
395.5,False,10,Casa,5,1
188.78,True,10,Departamento,16,0
1269.39,False,12,Departamento,8,2
735.89,True,21,Departamento,18,1
272.03,False,13,Departamento,15,0
523.33,False,11,Departamento,14,2
149.49,False,6,Casa,16,0
230.1,True,9,Departamento,21,1
415.55,False,17,Casa,17,0
459.94,True,15,Departamento,19,1
464.19,True,11,Casa,16,2
858.1,True,17,Casa,22,2
453.88,True,11,Casa,22,2
498.07,False,24,Departamento,16,0
201.36,False,12,Casa,12,0
251.71,False,11,Departamento,12,0
91.84,True,4,Casa,19,0
537.68,False,18,Casa,14,1
134.07,True,14,Casa,18,0
589.65,False,14,Departamento,15,2
577.12,True,12,Casa,19,2
368.92,True,15,Departamento,19,1
168.62,False,9,Casa,12,0
573.67,False,15,Departamento,15,1
391.44,True,15,Casa,18,1
198.17,False,9,Departamento,18,1
437.77,True,9,Casa,21,2
549.7,True,26,Pequeño Comercio,18,0
135.39,True,9,Casa,19,0
678.5,True,21,Departamento,18,1
320.61,True,18,Pequeño Comercio,16,0
407.12,False,11,Pequeño Comercio,17,1
217.68,True,10,Departamento,17,0
369.37,True,10,Casa,19,1
346.91,False,15,Pequeño Comercio,13,0
580.54,True,30,Casa,16,0
286.71,True,17,Casa,19,0
186.25,False,10,Departamento,13,0
117.17,True,6,Departamento,21,0
629.09,True,17,Departamento,20,2
1021.21,True,11,Casa,17,2
482.24,False,18,Departamento,16,0
434.79,False,12,Departamento,15,1
537.03,False,13,Departamento,18,2
527.06,False,11,Pequeño Comercio,8,1
887.04,True,16,Casa,20,2
269.62,False,11,Departamento,13,0
454.31,True,10,Departamento,16,2
84.24,False,8,Casa,16,0
497.8,True,16,Departamento,17,1
124.03,False,7,Departamento,14,0
265.55,False,10,Casa,6,0
424.07,False,13,Casa,16,1
473.31,True,16,Casa,18,1
645.87,True,17,Casa,14,1
743.68,False,19,Casa,17,2
156.57,True,10,Departamento,22,0
617.0,False,19,Pequeño Comercio,7,0
576.42,True,14,Departamento,18,2
260.13,False,9,Casa,9,0
923.24,True,17,Departamento,20,2
759.5,True,16,Departamento,17,2
337.24,False,13,Departamento,19,1
