id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,categoria
9010,Departamento,65.6,3,1,18.0,Excellent,B,False,3,True,21.6,438.62,0,2,1,3,1,0,7,True,Eléctrica,LED,62.5,Otoño,13.5,369.46,True,21,Efficient
9011,Casa,101.6,1,3,30.0,Good,D,False,1,True,16.6,436.17,0,1,0,1,1,0,3,True,Eléctrica,Mixta,65.2,Otoño,12.4,343.0,True,19,Moderate
9012,Departamento,74.2,2,1,28.0,Good,B,False,2,True,17.1,1837.46,1,1,3,2,1,1,9,True,Eléctrica,LED,79.1,Verano,31.9,471.14,True,21,Efficient
9013,Casa,132.5,5,5,8.0,Good,A,False,7,False,11.5,996.02,0,2,7,2,1,0,12,False,Ninguna,LED,65.9,Primavera,15.4,353.8,True,17,Efficient
9014,Departamento,103.6,3,3,25.0,Average,C,False,4,True,19.1,700.92,0,1,1,3,1,0,6,True,Eléctrica,LED,78.0,Verano,30.7,384.65,True,18,Efficient
9015,Casa,169.8,7,2,17.0,Excellent,A,False,4,False,10.1,8178.76,4,1,1,6,1,0,13,True,Losa Radiante,Mixta,72.8,Verano,26.5,657.24,True,15,Efficient
9016,Departamento,72.6,1,2,72.0,Poor,B,False,1,True,24.0,1061.7,1,1,1,3,1,1,8,False,Ninguna,Mixta,43.7,Primavera,15.6,648.22,True,21,Inefficient
9017,Casa,102.3,2,3,62.0,Poor,E,False,4,False,11.2,3148.64,1,1,0,2,1,0,5,True,Gas,Mixta,51.1,Invierno,4.6,310.43,True,16,Inefficient
9018,Departamento,135.5,8,5,7.0,Good,C,False,5,False,15.0,981.49,0,2,1,2,1,0,6,True,Eléctrica,LED,76.8,Invierno,6.8,432.1,True,20,Efficient
9019,Casa,133.9,2,2,35.0,Average,A,False,1,True,21.9,1795.25,0,1,0,2,1,0,4,False,Ninguna,LED,63.6,Otoño,12.0,398.02,True,17,Moderate
9020,Departamento,70.8,1,1,2.0,Excellent,E,False,1,False,8.5,767.2,1,1,0,0,1,0,3,True,Eléctrica,LED,81.0,Invierno,7.0,159.12,True,17,Efficient
9021,Departamento,59.6,2,1,22.0,Poor,B,True,2,True,22.6,1600.48,0,1,0,2,1,1,5,False,Ninguna,Incandescente,66.5,Invierno,12.4,427.25,True,16,Moderate
9022,Casa,134.1,3,2,22.0,Poor,A,False,4,False,12.6,774.56,1,2,2,3,1,0,9,True,Eléctrica,Mixta,82.0,Invierno,13.9,622.3,True,22,Moderate
9023,Casa,59.1,4,1,34.0,Good,E,False,4,True,21.9,1367.58,0,1,3,2,1,0,7,True,Gas,Mixta,72.3,Verano,25.2,728.99,True,18,Moderate
9024,Casa,82.3,1,2,15.0,Good,A,False,2,False,10.2,1774.13,1,2,1,2,1,0,7,True,Eléctrica,LED,66.7,Primavera,19.6,169.38,True,16,Efficient
9025,Casa,75.6,1,1,35.0,Average,D,False,2,False,8.9,1543.99,0,1,1,0,1,0,3,True,Gas,Mixta,58.3,Invierno,8.0,178.49,True,16,Moderate
9026,Casa,95.6,2,2,45.0,Poor,E,True,3,True,22.8,744.88,1,1,3,3,1,0,9,True,Gas,Mixta,38.6,Primavera,19.2,243.55,True,15,Moderate
9027,Departamento,45.4,1,1,36.0,Poor,D,False,2,False,11.3,563.2,1,1,1,1,1,0,5,True,Gas,Incandescente,63.1,Primavera,22.1,340.29,True,19,Inefficient
9028,Departamento,105.6,1,1,44.0,Poor,E,False,1,False,13.8,1949.62,1,1,0,2,1,0,5,True,Gas,Mixta,56.5,Invierno,10.2,245.2,True,18,Inefficient
9029,Casa,166.5,1,1,13.0,Excellent,D,False,2,False,16.0,4386.38,1,1,0,0,1,0,3,True,Losa Radiante,Mixta,74.8,Verano,27.2,382.99,True,18,Efficient
9030,Casa,248.8,8,1,17.0,Average,C,False,8,True,21.0,4327.7,4,2,3,14,1,1,25,True,Losa Radiante,Mixta,77.3,Primavera,18.3,1624.13,True,20,Moderate
9031,Departamento,64.1,3,1,9.0,Good,C,False,6,False,16.1,988.03,0,2,5,3,1,0,11,True,Eléctrica,LED,72.3,Otoño,10.7,432.79,True,16,Efficient
9032,Departamento,53.2,1,1,18.0,Excellent,D,False,1,True,19.1,602.68,0,1,0,1,1,0,3,True,Eléctrica,Mixta,63.2,Invierno,3.0,491.39,True,19,Inefficient
9033,Casa,136.9,4,1,30.0,Good,E,False,4,True,17.6,1781.25,1,2,4,8,1,0,16,True,Eléctrica,Mixta,87.7,Invierno,9.1,795.73,True,20,Moderate
9034,Casa,104.1,2,1,35.0,Average,E,False,4,True,23.3,759.73,0,1,3,4,1,1,10,True,Gas,Mixta,61.2,Invierno,8.9,1075.87,True,18,Inefficient
9035,Departamento,53.4,2,3,6.0,Good,A,False,3,False,11.9,279.79,0,1,2,2,1,0,6,False,Ninguna,LED,66.3,Otoño,12.6,239.56,True,20,Efficient
9036,Departamento,61.7,5,2,50.0,Average,A,False,2,False,13.9,699.98,0,2,4,0,1,0,7,True,Gas,Mixta,49.4,Invierno,12.8,298.96,True,20,Efficient
9037,Casa,172.5,5,3,53.0,Poor,D,True,4,False,11.2,1330.21,2,1,3,5,1,0,12,True,Gas,LED,59.0,Verano,27.3,230.09,True,16,Moderate
9038,Departamento,87.6,1,1,28.0,Poor,E,False,3,True,16.2,1325.5,3,1,1,5,1,0,11,True,Gas,Mixta,58.5,Verano,32.9,1121.15,True,22,Inefficient
9039,Casa,127.2,6,3,12.0,Excellent,A,False,7,False,10.7,2019.59,3,2,3,6,1,1,16,True,Eléctrica,LED,89.6,Verano,32.1,516.68,True,17,Efficient
9040,Departamento,61.9,1,1,26.0,Good,B,False,3,True,17.9,459.14,0,1,1,4,1,0,7,True,Eléctrica,LED,84.5,Verano,28.2,407.83,True,17,Efficient
9041,Casa,113.0,3,1,46.0,Poor,B,False,2,True,18.2,3233.54,3,1,3,3,1,1,12,False,Ninguna,LED,55.1,Verano,27.5,1184.74,True,20,Inefficient
9042,Casa,134.9,2,2,63.0,Poor,B,False,2,True,24.0,4312.35,2,1,4,2,1,0,10,False,Ninguna,LED,56.6,Invierno,9.7,580.77,True,15,Moderate
9043,Departamento,50.2,1,1,6.0,Good,A,False,3,False,10.8,588.49,0,1,1,4,1,0,7,False,Ninguna,LED,62.5,Invierno,7.9,277.13,True,18,Efficient
9044,Casa,87.6,2,4,23.0,Good,A,False,1,False,10.2,2848.44,2,1,1,1,1,1,7,False,Ninguna,Mixta,77.8,Verano,23.6,401.15,True,19,Moderate
9045,Departamento,97.5,4,3,21.0,Average,E,False,3,False,8.9,1435.26,2,2,4,2,1,0,11,True,Eléctrica,Incandescente,66.2,Verano,29.3,468.0,True,19,Moderate
9046,Departamento,76.4,1,1,9.0,Good,B,False,2,False,10.9,580.57,0,1,2,2,1,0,6,True,Eléctrica,LED,86.6,Verano,25.8,217.13,True,17,Efficient
9047,Casa,107.2,6,3,13.0,Good,B,False,4,False,8.3,1171.21,1,2,5,2,1,0,11,True,Eléctrica,LED,74.9,Otoño,18.2,243.07,True,18,Efficient
9048,Casa,78.3,4,2,21.0,Poor,A,False,2,True,17.9,702.35,1,1,1,2,1,0,6,False,Ninguna,LED,73.0,Verano,33.0,437.49,True,18,Moderate
9049,Casa,160.2,8,5,43.0,Average,E,False,6,False,13.9,5153.2,2,2,3,2,1,0,10,False,Ninguna,LED,74.6,Primavera,19.9,528.49,True,20,Moderate
9050,Casa,89.7,2,1,32.0,Poor,E,False,1,False,8.0,854.68,0,1,0,0,1,1,3,False,Ninguna,Incandescente,73.6,Otoño,15.3,178.17,True,17,Inefficient
9051,Departamento,68.6,1,1,49.0,Good,C,False,3,False,9.9,470.32,0,1,1,2,1,0,5,True,Gas,LED,55.8,Primavera,19.9,176.32,True,21,Moderate
9052,Casa,37.4,1,1,5.0,Good,A,False,1,True,22.1,250.69,2,1,2,3,1,0,9,True,Eléctrica,LED,68.6,Invierno,9.2,573.33,True,18,Moderate
9053,Casa,128.1,4,2,59.0,Poor,D,False,4,True,21.9,5093.0,3,1,3,6,1,0,14,True,Gas,LED,68.0,Invierno,9.8,859.14,True,21,Inefficient
9054,Pequeño Comercio,142.0,1,1,6.0,Good,A,False,1,False,11.4,1191.63,0,2,1,0,0,0,3,True,Eléctrica,LED,80.3,Primavera,19.8,181.37,True,17,Efficient
9055,Departamento,61.9,1,1,43.0,Poor,B,False,1,True,19.9,851.0,0,1,0,3,1,0,5,True,Gas,LED,61.7,Otoño,11.2,336.84,True,18,Inefficient
9056,Casa,164.6,6,2,47.0,Excellent,A,False,3,False,9.2,1674.06,0,1,2,2,1,0,6,False,Ninguna,LED,71.0,Otoño,9.6,235.05,True,21,Efficient
9057,Casa,64.7,1,1,20.0,Good,E,False,1,True,18.0,483.5,4,1,0,2,1,0,8,True,Eléctrica,LED,81.9,Primavera,22.7,255.88,True,18,Moderate
9058,Casa,139.3,4,2,25.0,Poor,B,False,1,False,12.2,1043.72,3,1,0,0,1,0,5,True,Eléctrica,Mixta,48.6,Verano,30.7,588.99,True,21,Inefficient
9059,Casa,140.0,3,2,32.0,Poor,D,False,4,False,11.5,2334.13,2,1,3,1,1,0,8,False,Ninguna,Mixta,60.2,Verano,27.8,637.61,True,19,Moderate
9060,Departamento,75.5,1,1,37.0,Poor,E,False,3,False,9.3,824.16,2,1,2,3,1,0,9,True,Gas,Mixta,63.9,Primavera,16.8,332.34,True,21,Inefficient
9061,Casa,166.8,5,2,8.0,Average,C,False,4,True,16.0,4809.17,3,2,4,4,1,1,15,True,Losa Radiante,LED,72.2,Invierno,11.2,529.04,True,19,Moderate
9062,Casa,99.4,2,2,16.0,Excellent,E,False,1,False,16.1,8684.0,5,1,0,1,1,1,9,False,Ninguna,Mixta,70.6,Verano,29.1,689.61,True,21,Inefficient
9063,Departamento,61.3,2,2,9.0,Excellent,D,False,1,False,10.8,710.37,0,1,3,0,1,0,5,True,Eléctrica,LED,58.8,Primavera,20.5,106.05,True,21,Efficient
9064,Departamento,59.0,1,1,36.0,Poor,B,False,2,False,8.1,1141.29,0,1,2,4,1,0,8,True,Gas,Incandescente,58.8,Primavera,24.6,392.58,True,19,Moderate
9065,Pequeño Comercio,78.9,2,2,29.0,Excellent,D,False,3,False,18.7,1583.44,1,3,1,5,0,1,11,True,Eléctrica,LED,71.7,Verano,31.0,519.6,True,18,Efficient
9066,Departamento,38.3,1,1,34.0,Average,B,False,1,True,18.8,642.18,0,1,0,2,1,0,4,True,Gas,Incandescente,63.4,Invierno,9.4,399.92,True,16,Inefficient
9067,Casa,92.5,5,5,33.0,Average,A,False,5,False,13.0,3612.91,1,2,5,4,1,0,13,True,Gas,Incandescente,54.1,Otoño,11.9,634.05,True,18,Moderate
9068,Departamento,51.8,1,1,10.0,Good,B,False,1,False,14.5,431.5,0,1,1,1,1,0,4,True,Eléctrica,Mixta,62.2,Verano,25.0,157.1,True,20,Moderate
9069,Casa,172.8,3,3,8.0,Excellent,B,False,1,False,12.1,2324.95,3,1,1,1,1,0,7,True,Eléctrica,LED,78.7,Primavera,21.4,222.97,True,17,Efficient
9070,Departamento,49.3,2,1,38.0,Average,A,False,4,True,24.0,854.88,0,1,1,7,1,0,10,True,Gas,Mixta,57.3,Otoño,17.3,708.4,True,19,Efficient
9071,Casa,126.7,2,1,35.0,Good,E,False,2,True,20.6,1744.23,0,1,4,1,1,0,7,True,Gas,Mixta,59.1,Invierno,5.2,639.34,True,17,Inefficient
9072,Departamento,35.9,1,1,64.0,Average,E,False,2,False,12.1,748.19,0,1,2,3,1,0,7,False,Ninguna,LED,48.9,Otoño,17.4,207.85,True,21,Moderate
9073,Casa,51.1,1,1,28.0,Good,B,False,1,True,20.8,149.43,1,1,1,1,1,0,5,True,Eléctrica,LED,63.9,Primavera,19.5,293.35,True,15,Moderate
9074,Casa,97.9,4,1,9.0,Good,A,False,4,True,20.7,1770.04,2,1,3,2,1,0,9,True,Eléctrica,LED,87.4,Invierno,2.5,598.22,True,20,Efficient
9075,Departamento,78.5,1,1,58.0,Average,D,False,1,True,20.1,467.29,0,1,1,1,1,0,4,True,Gas,Mixta,44.9,Verano,23.6,329.04,True,17,Inefficient
9076,Departamento,75.2,1,1,46.0,Poor,C,False,1,False,12.0,447.34,0,1,1,1,1,0,4,True,Gas,LED,60.8,Otoño,15.8,122.27,True,17,Inefficient
9077,Casa,227.8,5,1,28.0,Poor,D,False,2,False,12.1,4760.97,5,1,0,0,1,1,8,True,Gas,Mixta,59.8,Verano,29.1,1073.86,True,16,Inefficient
9078,Departamento,52.7,1,1,50.0,Average,E,False,6,True,22.0,736.82,1,2,3,5,1,0,12,True,Gas,Incandescente,54.1,Invierno,4.1,1546.96,True,19,Inefficient
9079,Departamento,75.7,1,1,9.0,Good,B,False,1,True,23.8,2818.21,2,1,2,3,1,1,10,False,Ninguna,Mixta,76.5,Primavera,18.1,690.11,True,19,Moderate
9080,Departamento,124.2,4,2,19.0,Average,D,False,2,False,17.4,2262.68,3,1,1,3,1,0,9,True,Eléctrica,Mixta,82.5,Otoño,22.7,517.59,True,14,Inefficient
9081,Departamento,70.7,4,3,32.0,Good,C,False,5,True,20.0,371.88,1,1,4,2,1,0,9,True,Gas,Mixta,75.5,Primavera,18.5,524.06,True,18,Moderate
9082,Casa,84.8,6,2,30.0,Average,A,False,5,True,21.9,1174.52,2,2,4,4,1,0,13,True,Eléctrica,Mixta,64.1,Primavera,21.2,706.08,True,18,Efficient
9083,Casa,91.4,2,1,24.0,Good,D,False,1,False,15.1,1060.91,1,1,1,0,1,0,4,True,Eléctrica,Mixta,62.6,Verano,32.4,340.51,True,17,Inefficient
9084,Departamento,79.0,2,1,45.0,Average,E,False,1,False,13.1,2976.94,0,1,1,2,1,0,5,True,Gas,Mixta,62.0,Verano,26.5,214.91,True,23,Inefficient
9085,Casa,241.8,7,4,53.0,Excellent,E,False,3,True,21.1,2240.4,1,2,2,2,1,1,9,True,Gas,Mixta,60.7,Verano,24.9,816.88,True,20,Moderate
9086,Departamento,82.6,3,2,14.0,Good,A,False,3,False,13.6,605.34,0,1,2,5,1,0,9,True,Eléctrica,Mixta,61.7,Primavera,24.4,372.23,True,18,Efficient
9087,Pequeño Comercio,79.7,1,1,43.0,Poor,B,False,2,False,11.5,1044.48,0,2,0,3,0,0,5,False,Ninguna,Incandescente,65.3,Primavera,22.9,391.23,True,20,Moderate
9088,Departamento,45.9,1,1,28.0,Good,B,False,2,False,16.1,1381.98,0,1,1,1,1,0,4,True,Gas,Mixta,69.3,Otoño,14.2,280.84,True,16,Efficient
9089,Casa,151.9,4,4,33.0,Poor,C,False,4,False,13.2,1419.41,1,1,4,3,1,1,11,True,Gas,Mixta,62.7,Primavera,15.9,388.92,True,18,Moderate
9090,Departamento,94.6,1,2,52.0,Average,A,False,1,False,15.0,896.42,1,1,0,1,1,1,5,False,Ninguna,Mixta,69.0,Verano,27.7,413.27,True,15,Moderate
9091,Departamento,58.6,1,1,42.0,Excellent,C,False,3,False,12.0,1326.59,0,1,1,1,1,0,4,True,Gas,LED,69.7,Primavera,22.3,230.54,True,21,Efficient
9092,Departamento,67.3,1,1,24.0,Good,C,False,1,False,15.3,831.49,0,1,2,1,1,1,6,True,Eléctrica,LED,54.9,Otoño,14.6,207.02,True,17,Moderate
9093,Casa,195.5,4,2,51.0,Average,E,True,6,False,15.3,4418.73,3,2,3,11,1,0,20,True,Gas,LED,61.6,Invierno,7.2,478.0,True,19,Efficient
9094,Casa,149.7,8,2,53.0,Average,E,True,6,True,22.0,2693.64,3,1,5,4,1,0,14,False,Ninguna,LED,45.0,Invierno,7.4,349.93,True,13,Moderate
9095,Departamento,46.6,1,1,25.0,Excellent,A,False,2,True,21.3,349.48,0,1,0,1,1,0,3,True,Eléctrica,Mixta,48.1,Verano,22.6,556.97,True,19,Moderate
9096,Departamento,67.7,4,2,28.0,Good,E,False,3,False,8.0,806.49,1,1,4,3,1,0,10,True,Gas,Mixta,53.6,Verano,33.3,269.72,True,15,Moderate
9098,Casa,273.6,5,1,28.0,Excellent,E,False,3,False,12.9,3367.83,3,1,3,3,1,0,11,True,Eléctrica,Mixta,66.1,Invierno,9.7,571.54,True,20,Moderate
9099,Casa,116.3,1,4,47.0,Good,E,False,1,False,11.1,1002.54,1,1,1,0,1,0,4,False,Ninguna,Incandescente,52.5,Primavera,21.1,366.83,True,14,Inefficient
9100,Departamento,69.0,1,1,55.0,Excellent,A,False,1,True,22.5,2157.53,0,1,2,3,1,0,7,False,Ninguna,LED,57.5,Primavera,19.4,505.57,True,19,Moderate
9101,Departamento,50.8,1,3,23.0,Poor,A,False,1,True,23.4,1341.28,3,1,1,1,1,0,7,True,Eléctrica,Mixta,88.1,Primavera,27.7,674.02,True,21,Inefficient
9102,Departamento,68.1,2,1,31.0,Poor,D,False,1,False,8.1,638.86,0,1,0,1,1,0,3,True,Gas,Mixta,76.9,Verano,26.1,98.71,True,21,Inefficient
9103,Departamento,64.5,3,1,40.0,Poor,D,False,4,True,14.2,2369.48,1,1,2,6,1,1,12,False,Ninguna,Mixta,73.8,Otoño,14.9,412.99,True,22,Moderate
9104,Pequeño Comercio,49.1,2,3,21.0,Good,C,False,3,False,11.5,594.64,1,3,2,0,0,0,6,True,Eléctrica,LED,57.9,Otoño,13.2,229.69,True,18,Efficient
9105,Casa,100.0,3,3,15.0,Average,B,False,1,True,18.8,1958.11,1,1,1,1,1,1,6,True,Eléctrica,Mixta,99.6,Verano,27.3,479.02,True,18,Inefficient
9106,Departamento,65.8,2,1,23.0,Poor,D,False,1,True,19.3,2548.22,2,1,3,1,1,0,8,True,Eléctrica,LED,64.2,Invierno,7.0,788.11,True,19,Inefficient
9107,Casa,220.5,6,4,23.0,Good,B,False,4,False,12.7,6807.7,5,2,5,5,1,0,18,True,Losa Radiante,LED,57.5,Otoño,14.3,463.25,True,21,Efficient
9108,Departamento,88.6,2,1,49.0,Good,E,False,3,False,10.9,1255.47,2,1,2,3,1,0,9,True,Gas,Mixta,52.3,Verano,24.5,495.81,True,18,Moderate
9109,Casa,173.7,7,5,19.0,Average,B,False,5,False,12.9,4393.04,2,1,4,2,1,0,10,True,Losa Radiante,Mixta,74.9,Otoño,15.8,432.24,True,15,Moderate
9110,Casa,188.9,6,5,29.0,Poor,B,True,6,True,23.8,1877.55,1,2,5,5,1,0,14,False,Ninguna,Mixta,72.3,Primavera,14.0,390.73,True,21,Moderate
9111,Casa,93.5,2,1,34.0,Average,D,True,1,True,23.1,1541.75,0,1,0,2,1,0,4,True,Gas,LED,80.2,Otoño,11.9,235.81,True,21,Moderate
9112,Casa,100.5,1,1,44.0,Average,C,False,1,True,17.2,1630.91,2,1,2,1,1,0,7,True,Gas,Mixta,58.2,Primavera,19.1,393.04,True,18,Inefficient
9113,Casa,101.6,4,1,23.0,Excellent,E,False,3,True,20.5,789.57,0,1,2,3,1,0,7,True,Eléctrica,Incandescente,53.6,Primavera,18.8,875.0,True,19,Moderate
9114,Casa,135.8,6,2,20.0,Good,D,False,5,False,16.4,2264.61,2,2,3,3,1,1,12,True,Eléctrica,Mixta,70.0,Invierno,11.0,499.56,True,18,Moderate
9115,Departamento,56.7,1,1,12.0,Excellent,B,False,1,True,23.9,261.28,0,1,1,1,1,0,4,True,Eléctrica,Mixta,80.2,Otoño,15.3,395.17,True,17,Moderate
9116,Departamento,58.9,3,2,63.0,Poor,E,False,1,False,14.5,684.34,1,1,0,0,1,0,3,True,Gas,Mixta,51.7,Primavera,17.9,300.83,True,19,Inefficient
9117,Departamento,84.6,3,4,30.0,Average,E,False,5,True,16.9,1227.79,0,1,9,5,1,0,16,True,Eléctrica,Mixta,65.2,Verano,30.0,666.58,True,17,Moderate
9118,Casa,102.0,4,2,9.0,Excellent,B,True,2,True,22.3,1569.67,1,1,1,4,1,0,8,True,Eléctrica,LED,86.4,Otoño,12.8,257.04,True,20,Efficient
9119,Departamento,62.6,1,1,20.0,Poor,A,False,1,False,13.1,978.11,0,1,1,1,1,0,4,True,Eléctrica,Mixta,99.6,Otoño,12.8,209.39,True,19,Moderate
9120,Departamento,73.4,4,5,67.0,Average,C,False,4,False,11.8,1195.15,0,2,3,3,1,0,9,True,Gas,Incandescente,52.1,Otoño,18.9,684.5,True,18,Moderate
9121,Pequeño Comercio,89.6,2,4,32.0,Good,E,False,2,False,10.8,1455.3,2,2,1,1,0,0,6,False,Ninguna,Incandescente,81.2,Otoño,18.3,376.73,True,15,Moderate
9122,Casa,79.2,3,1,34.0,Average,B,False,2,False,9.8,1261.76,0,1,3,3,1,0,8,True,Gas,LED,71.3,Primavera,20.6,156.93,True,20,Efficient
9123,Casa,330.2,8,4,6.0,Excellent,B,False,4,False,13.2,3321.23,5,1,2,3,1,0,12,True,Eléctrica,LED,78.6,Otoño,11.0,629.03,True,20,Efficient
9124,Casa,73.3,1,2,41.0,Excellent,B,True,5,False,9.3,961.56,0,2,1,2,1,0,6,True,Gas,Incandescente,58.1,Verano,26.4,262.14,True,19,Efficient
9125,Casa,185.9,8,3,32.0,Good,C,False,8,False,12.1,4493.79,3,2,3,4,1,0,13,True,Gas,LED,65.8,Primavera,12.4,552.75,True,23,Efficient
9126,Casa,115.5,2,3,58.0,Poor,D,True,3,False,13.4,1893.2,1,2,2,4,1,0,10,True,Gas,Mixta,51.9,Invierno,8.6,386.23,True,18,Moderate
9127,Departamento,39.6,1,1,40.0,Excellent,E,True,2,False,14.6,1330.21,1,1,2,4,1,0,9,True,Gas,Mixta,63.6,Invierno,8.3,187.84,True,17,Efficient
9128,Pequeño Comercio,75.8,1,1,28.0,Good,A,False,1,False,13.9,1330.21,2,2,0,0,0,1,5,True,Eléctrica,LED,78.7,Primavera,20.4,178.25,True,16,Efficient
9129,Casa,283.4,4,2,27.0,Excellent,E,True,6,False,13.0,3367.65,5,1,3,5,1,0,15,False,Ninguna,Mixta,70.7,Verano,25.0,635.59,True,18,Efficient
9130,Casa,183.0,6,2,15.0,Good,A,False,6,False,9.9,2465.09,3,2,5,10,1,1,22,True,Eléctrica,Mixta,70.4,Invierno,9.8,607.6,True,18,Efficient
9131,Casa,71.4,1,1,31.0,Poor,A,False,1,False,10.2,350.08,0,1,1,0,1,0,3,True,Gas,Mixta,66.8,Verano,33.2,145.76,True,21,Moderate
9132,Departamento,46.1,1,1,24.0,Good,B,False,1,True,19.5,561.37,0,1,1,1,1,0,4,True,Eléctrica,Mixta,76.4,Otoño,16.3,260.58,True,18,Moderate
9133,Departamento,65.9,5,5,44.0,Poor,B,False,3,True,15.3,376.75,0,2,2,5,1,0,10,True,Gas,Mixta,51.5,Otoño,21.1,383.6,True,19,Moderate
9134,Casa,67.7,3,2,64.0,Poor,D,False,4,True,21.7,584.15,0,1,2,5,1,0,9,True,Gas,LED,51.7,Verano,28.6,647.22,True,17,Moderate
9135,Departamento,58.9,1,1,35.0,Poor,A,False,1,True,20.7,899.08,0,1,0,1,1,0,3,True,Gas,LED,62.5,Otoño,16.8,178.34,True,20,Moderate
9136,Casa,130.1,4,3,43.0,Poor,D,False,1,True,19.2,1610.37,2,1,1,3,1,0,8,True,Gas,Mixta,79.7,Primavera,19.4,532.23,True,16,Inefficient
9137,Departamento,72.1,1,1,25.0,Average,E,False,3,True,15.4,1243.95,0,1,1,2,1,0,5,True,Eléctrica,Mixta,98.7,Invierno,10.6,520.54,True,22,Moderate
9138,Casa,172.5,5,5,13.0,Poor,C,False,5,True,22.6,2810.22,3,2,4,8,1,0,18,False,Ninguna,Mixta,66.7,Primavera,19.1,1157.38,True,20,Moderate
9139,Casa,164.2,4,3,35.0,Good,B,False,3,False,15.2,2138.79,2,1,1,2,1,0,7,True,Gas,Mixta,82.5,Primavera,16.9,367.53,True,20,Efficient
9140,Departamento,109.5,6,4,37.0,Excellent,B,False,7,True,20.6,1804.47,1,2,12,6,1,0,22,False,Ninguna,LED,64.6,Verano,30.1,975.39,True,18,Efficient
9141,Casa,311.0,4,3,34.0,Good,A,False,3,True,19.7,3196.17,5,1,4,2,1,1,14,True,Gas,Mixta,76.4,Otoño,11.4,941.94,True,13,Moderate
9142,Departamento,48.6,2,1,41.0,Average,D,False,4,False,14.0,690.1,1,2,1,2,1,0,7,True,Gas,Incandescente,74.8,Otoño,13.0,572.08,True,22,Moderate
9143,Casa,111.3,5,2,28.0,Good,A,True,3,False,10.2,1433.57,1,1,1,3,1,0,7,True,Eléctrica,LED,84.0,Primavera,21.0,107.17,True,17,Efficient
9144,Departamento,43.4,1,1,55.0,Average,E,False,1,False,11.8,287.22,0,1,0,1,1,0,3,True,Gas,Mixta,55.5,Otoño,12.4,214.58,True,19,Inefficient
9145,Departamento,90.6,3,1,12.0,Poor,E,False,2,False,8.5,1330.21,0,2,1,0,1,0,4,True,Eléctrica,Incandescente,79.0,Invierno,4.8,465.88,True,18,Inefficient
9146,Casa,156.9,3,5,14.0,Excellent,A,False,2,False,11.2,6016.41,4,1,3,2,1,1,12,True,Losa Radiante,Mixta,83.6,Verano,24.5,584.75,True,18,Moderate
9147,Casa,120.9,8,4,15.0,Good,A,False,4,True,18.4,1148.87,1,2,5,9,1,0,18,True,Eléctrica,LED,80.9,Otoño,12.5,724.6,True,18,Efficient
9148,Casa,78.1,1,1,65.0,Average,D,False,1,False,13.2,1301.92,1,1,0,1,1,0,4,True,Gas,Incandescente,62.6,Verano,27.7,375.61,True,21,Inefficient
9149,Departamento,62.7,3,1,29.0,Poor,D,False,2,False,15.6,1674.16,0,1,1,2,1,1,6,True,Eléctrica,Mixta,67.2,Invierno,6.3,764.05,True,16,Inefficient
9150,Casa,59.9,7,2,58.0,Poor,A,False,5,False,16.9,354.2,0,2,5,5,1,0,13,False,Ninguna,Mixta,57.4,Verano,27.1,733.8,True,20,Moderate
9151,Departamento,46.5,1,1,41.0,Average,B,False,1,False,8.0,688.83,0,1,0,0,1,0,2,False,Ninguna,Incandescente,68.0,Otoño,21.7,177.75,True,21,Moderate
9152,Departamento,52.6,2,1,19.0,Excellent,E,False,2,False,16.1,647.92,1,1,2,0,1,0,5,True,Eléctrica,Incandescente,68.0,Invierno,8.8,663.07,True,15,Moderate
9153,Departamento,54.2,1,1,44.0,Average,D,False,1,False,8.0,1480.51,0,1,0,0,1,0,2,True,Gas,LED,66.7,Invierno,13.4,97.35,True,16,Moderate
9154,Casa,215.7,6,2,43.0,Poor,E,False,4,False,12.0,3221.25,3,1,5,4,1,0,14,True,Gas,Mixta,58.9,Primavera,18.8,631.5,True,19,Moderate
9155,Departamento,56.0,2,1,63.0,Average,E,False,2,True,18.9,559.02,1,2,2,2,1,0,8,True,Gas,Mixta,52.6,Otoño,9.7,492.72,True,21,Inefficient
9156,Departamento,57.8,1,1,31.0,Excellent,E,False,3,False,11.6,925.26,0,1,4,0,1,1,7,True,Gas,Mixta,74.0,Otoño,19.5,342.88,True,16,Moderate
9157,Departamento,57.8,1,1,33.0,Average,D,False,2,False,13.1,497.81,1,1,1,3,1,0,7,True,Gas,Mixta,69.0,Otoño,14.6,239.54,True,18,Moderate
9158,Casa,90.6,1,1,46.0,Excellent,E,False,1,True,19.7,1721.27,1,1,1,2,1,0,6,True,Gas,Incandescente,43.0,Verano,29.7,993.74,True,21,Inefficient
9159,Departamento,58.4,1,1,10.0,Good,B,False,3,False,15.0,448.46,1,2,2,7,1,0,13,False,Ninguna,Incandescente,61.8,Otoño,13.5,812.21,True,18,Moderate
