id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
9120,Departamento,73.4,4,5,67.0,Average,C,False,4,False,11.8,1195.15,0,2,3,3,1,0,15,True,Gas,Incandescente,52.1,Otoño,18.9,684.5,False,16,0.204,139.64,76.59,Ineficiente
9121,Pequeño Comercio,89.6,2,4,32.0,Good,E,False,2,False,10.8,1455.3,2,2,1,1,0,0,11,False,Ninguna,Incandescente,81.2,Otoño,18.3,376.73,False,20,0.197,74.22,66.37,Moderado
9122,Casa,79.2,3,1,,Average,B,False,2,False,9.8,1261.76,0,1,3,3,1,0,12,True,Gas,LED,71.3,Primavera,20.6,156.93,False,18,0.204,32.01,22.2,Eficiente
9123,Casa,330.2,8,4,6.0,Excellent,B,False,4,False,13.2,3321.23,5,1,2,3,1,0,19,True,Eléctrica,LED,78.6,Otoño,11.0,629.03,False,13,0.187,117.63,49.4,Moderado
9124,Casa,73.3,1,2,41.0,Excellent,B,True,5,False,9.3,961.56,0,2,1,2,1,0,9,True,Gas,Incandescente,58.1,Verano,26.4,262.14,True,21,0.168,44.04,53.77,Moderado
9125,Casa,185.9,8,3,32.0,Good,C,False,8,False,12.1,4493.79,3,2,3,4,1,0,18,True,Gas,LED,65.8,Primavera,12.4,552.75,False,16,0.186,102.81,46.45,Moderado
9126,Casa,115.5,2,3,58.0,Poor,D,True,3,False,13.4,1893.2,1,2,2,4,1,0,13,True,Gas,Mixta,51.9,Invierno,8.6,386.23,False,19,0.202,78.02,55.62,Moderado
9127,Departamento,39.6,1,1,40.0,Excellent,E,True,2,False,14.6,409.07,1,1,2,4,1,0,15,True,Gas,Mixta,63.6,Invierno,8.3,187.84,True,17,0.166,31.18,20.97,Eficiente
9128,Pequeño Comercio,75.8,1,1,4.0,Good,A,False,1,False,13.5,3144.48,2,2,0,0,0,1,7,True,Eléctrica,LED,78.7,Primavera,20.4,178.25,False,20,0.167,29.77,53.12,Moderado
9129,Casa,283.4,4,2,27.0,Excellent,E,True,6,False,13.0,3367.65,5,1,3,5,1,0,19,False,Ninguna,Mixta,70.7,Verano,25.0,635.59,False,13,0.175,111.23,47.22,Moderado
9130,Casa,183.0,6,2,15.0,Good,A,False,6,False,9.9,2465.09,3,2,5,10,1,1,27,True,Eléctrica,Mixta,70.4,Invierno,9.8,607.6,True,16,0.201,122.13,37.65,Eficiente
9131,Casa,71.4,1,1,31.0,Poor,A,False,1,False,10.2,350.08,0,1,1,0,1,0,6,True,Gas,Mixta,66.8,Verano,33.2,145.76,False,14,0.148,21.57,38.01,Eficiente
9132,Departamento,46.1,1,1,24.0,Good,B,False,1,True,19.5,561.37,0,1,1,1,1,0,7,True,Eléctrica,Mixta,76.4,Otoño,16.3,260.58,False,15,0.198,51.59,64.42,Moderado
9133,Departamento,65.9,5,5,44.0,Poor,B,False,3,True,15.3,376.75,0,2,2,5,1,0,12,True,Gas,Mixta,51.5,Otoño,21.1,383.6,True,19,0.201,77.1,59.3,Moderado
9134,Casa,67.7,3,2,64.0,Poor,D,False,4,True,21.7,584.15,0,1,2,5,1,0,15,True,Gas,LED,51.7,Verano,28.6,647.22,False,16,0.235,152.1,69.28,Ineficiente
9135,Departamento,58.9,1,1,35.0,Poor,A,False,1,True,,899.08,0,1,0,1,1,0,5,True,Gas,LED,62.5,Otoño,16.8,178.34,False,11,0.172,30.67,52.39,Moderado
9136,Casa,130.1,4,3,43.0,Poor,D,False,1,True,19.2,1610.37,2,1,1,3,1,0,13,True,Gas,Mixta,79.7,Primavera,19.4,532.23,True,17,0.146,77.71,70.01,Ineficiente
9137,Departamento,72.1,1,1,25.0,Average,E,False,3,True,15.4,1243.95,0,1,1,2,1,0,9,True,Eléctrica,Mixta,98.7,Invierno,10.6,520.54,False,11,0.151,78.6,84.53,Ineficiente
9138,Casa,172.5,5,5,13.0,Poor,C,False,5,True,22.6,2810.22,3,2,4,8,1,0,23,False,Ninguna,Mixta,83.4,Primavera,19.1,1157.38,True,20,0.183,211.8,92.43,Ineficiente
9139,Casa,164.2,4,3,35.0,Good,B,False,3,False,15.2,2138.79,2,1,1,2,1,0,9,True,Gas,Mixta,82.5,Primavera,16.9,367.53,False,10,0.168,61.75,53.33,Moderado
9140,Departamento,109.5,6,4,37.0,Excellent,B,False,7,True,20.6,1804.47,1,2,12,6,1,0,26,False,Ninguna,LED,64.6,Verano,30.1,975.39,False,15,0.155,151.19,61.82,Moderado
9141,Casa,311.0,4,3,34.0,Good,A,False,3,True,19.7,3196.17,5,1,4,2,1,1,19,True,Gas,Mixta,76.4,Otoño,11.4,941.94,False,5,0.143,134.7,59.77,Moderado
9142,Departamento,48.6,2,1,41.0,Average,D,False,4,False,14.0,690.1,1,2,1,2,1,0,14,True,Gas,Incandescente,74.8,Otoño,13.0,572.08,False,11,0.185,105.83,55.61,Moderado
9143,Casa,111.3,5,2,8.0,Good,A,True,3,False,10.2,1433.57,1,1,1,3,1,0,10,True,Eléctrica,LED,84.0,Primavera,21.0,107.17,True,23,0.203,21.76,23.36,Eficiente
9144,Departamento,43.4,1,1,55.0,Average,E,False,1,False,11.8,287.22,0,1,0,1,1,0,8,True,Gas,Mixta,55.5,Otoño,12.4,214.58,False,15,0.175,37.55,44.95,Moderado
9145,Departamento,90.6,3,1,12.0,Poor,E,False,2,False,8.5,634.4,0,2,1,0,1,0,15,True,Eléctrica,Incandescente,79.0,Invierno,4.8,465.88,False,16,0.19,88.52,54.31,Moderado
9146,Casa,156.9,3,5,14.0,Excellent,A,False,2,False,11.2,6016.41,4,1,3,2,1,1,17,True,Losa Radiante,Mixta,83.6,Verano,24.5,584.75,True,18,0.159,92.98,61.67,Moderado
9147,Casa,120.9,8,4,15.0,Good,A,False,4,True,18.4,1148.87,1,2,5,9,1,0,25,True,Eléctrica,LED,,Otoño,12.5,724.6,True,19,0.209,151.44,51.95,Moderado
9148,Casa,78.1,1,1,65.0,Average,D,False,1,False,13.2,1301.92,1,1,0,1,1,0,5,True,Gas,Incandescente,62.6,Verano,27.7,375.61,True,14,0.188,70.61,120.93,Ineficiente
9149,Departamento,62.7,3,1,29.0,Poor,D,False,2,False,,1674.16,0,1,1,2,1,1,12,True,Eléctrica,Mixta,67.2,Invierno,6.3,764.05,False,12,0.194,148.23,94.44,Ineficiente
9150,Casa,59.9,7,2,58.0,Poor,A,False,5,False,16.9,354.2,0,2,5,5,1,0,20,False,Ninguna,Mixta,57.4,Verano,27.1,733.8,False,13,0.167,122.54,53.32,Moderado
9151,Departamento,46.5,1,1,41.0,Average,B,False,1,False,8.0,688.83,0,1,0,0,1,0,8,False,Ninguna,Incandescente,,Otoño,21.7,177.75,False,18,0.167,29.68,38.75,Eficiente
9152,Departamento,52.6,2,1,19.0,Excellent,E,False,2,False,16.1,647.92,1,1,2,0,1,0,12,True,Eléctrica,Incandescente,68.0,Invierno,8.8,663.07,False,11,0.181,120.02,81.9,Ineficiente
9153,Departamento,54.2,1,1,44.0,Average,D,False,1,False,8.0,1480.51,0,1,0,0,1,0,6,True,Gas,LED,63.5,Invierno,13.4,97.35,True,19,0.172,16.74,31.66,Eficiente
9154,Casa,215.7,6,2,43.0,Poor,E,False,4,False,12.0,3221.25,3,1,5,4,1,0,18,True,Gas,Mixta,58.9,Primavera,18.8,631.5,True,23,0.168,106.09,72.28,Ineficiente
9155,Departamento,56.0,2,1,63.0,Average,E,False,2,True,18.9,559.02,1,2,2,2,1,0,16,True,Gas,Mixta,52.6,Otoño,9.7,492.72,True,17,0.206,101.5,48.82,Moderado
9156,Departamento,57.8,1,1,31.0,Excellent,E,False,3,False,11.6,925.26,0,1,4,0,1,1,13,True,Gas,Mixta,74.0,Otoño,19.5,342.88,True,18,0.179,61.38,40.89,Eficiente
9157,Departamento,57.8,1,1,33.0,Average,D,False,2,False,13.1,497.81,1,1,1,3,1,0,8,True,Gas,Mixta,69.0,Otoño,14.6,239.54,False,11,0.17,40.72,40.04,Eficiente
9158,Casa,90.6,1,1,46.0,Excellent,E,False,1,True,19.7,1721.27,1,1,1,2,1,0,12,True,Gas,Incandescente,43.0,Verano,29.7,993.74,True,19,0.146,145.09,152.2,Ineficiente
9159,Departamento,58.4,1,1,10.0,Good,B,False,3,False,15.0,448.46,1,2,2,7,1,0,15,False,Ninguna,Incandescente,61.8,Otoño,13.5,812.21,False,13,0.173,140.51,86.97,Ineficiente
9160,Departamento,67.5,1,1,49.0,Poor,E,False,1,True,23.8,1759.84,0,1,0,2,1,1,12,True,Gas,LED,65.1,Verano,29.7,408.73,True,16,0.155,63.35,60.08,Moderado
9161,Casa,134.4,3,2,58.0,Average,D,False,1,True,17.7,1482.45,1,1,1,3,1,0,12,True,Gas,LED,48.6,Primavera,21.9,322.52,True,20,0.164,52.89,52.87,Moderado
9162,Casa,961.0629716107583,1,1,60.0,Poor,E,False,2,True,22.3,2219.6,0,1,0,2,1,0,8,True,Gas,Incandescente,43.7,Primavera,18.5,783.29,True,19,0.188,147.26,172.2,Ineficiente
9163,Departamento,96.6,4,2,9.0,Good,B,True,3,False,16.0,603.06,1,1,2,1,1,0,9,True,Eléctrica,LED,81.9,Primavera,20.5,119.17,True,19,0.157,18.71,24.21,Eficiente
9164,Departamento,59.4,1,1,9.0,Excellent,A,False,1,True,17.0,1212.48,0,1,0,1,1,0,9,True,Eléctrica,LED,74.9,Verano,25.3,248.99,False,12,0.158,39.34,47.86,Moderado
9165,Casa,104.1,3,1,51.0,Poor,D,False,4,False,10.7,1501.74,3,1,3,8,1,0,20,True,Gas,LED,62.9,Primavera,17.8,417.24,False,14,0.195,81.36,32.33,Eficiente
9166,Casa,143.6,2,2,24.0,Good,C,False,1,False,,833.95,1,1,1,3,1,0,11,True,Eléctrica,Mixta,77.8,Invierno,11.7,540.51,False,18,0.195,105.4,85.17,Ineficiente
9167,Pequeño Comercio,59.6,2,2,43.0,Poor,E,False,4,False,16.1,,0,2,3,1,0,1,15,True,Gas,Mixta,72.5,Verano,26.8,493.49,False,18,0.227,112.02,57.38,Moderado
9168,Departamento,66.8,1,1,26.0,Poor,E,False,1,False,13.9,1133.06,0,2,0,0,1,0,8,True,Eléctrica,LED,59.3,Verano,22.4,180.95,True,15,0.157,28.41,33.41,Eficiente
9169,Casa,191.0,3,1,59.0,Poor,D,True,8,True,22.3,2116.23,5,1,8,5,1,0,28,False,Ninguna,LED,54.2,Invierno,6.9,864.84,False,7,0.212,183.35,38.52,Eficiente
9170,Departamento,113.9,2,1,17.0,Poor,A,False,1,False,11.4,7613.88,4,1,1,0,1,0,8,True,Losa Radiante,Mixta,75.1,Otoño,14.4,207.06,False,16,0.217,44.93,42.74,Eficiente
9171,Departamento,68.8,3,2,31.0,Excellent,D,False,3,False,12.3,1072.59,0,2,1,4,1,0,13,True,Gas,LED,74.0,Primavera,22.3,285.94,False,13,0.194,55.47,27.29,Eficiente
9172,Departamento,50.2,2,2,7.0,Good,E,False,2,True,19.9,515.07,0,2,2,2,1,0,14,True,Eléctrica,LED,52.8,Otoño,19.3,435.0,False,14,0.169,73.52,50.97,Moderado
9173,Departamento,56.1,1,1,53.0,Excellent,C,False,1,False,20.1,954.72,2,1,0,1,1,0,11,True,Gas,Mixta,39.9,Invierno,6.2,372.01,False,15,0.197,73.29,57.89,Moderado
9174,Departamento,70.4,2,1,58.0,Poor,E,False,4,True,23.1,1259.1,0,2,2,8,1,0,19,False,Ninguna,Mixta,45.9,Verano,27.3,904.64,False,14,0.161,145.65,76.36,Ineficiente
9175,Departamento,107.9,2,1,51.0,Poor,D,False,1,False,11.4,5280.59,5,1,0,3,1,1,15,False,Ninguna,Mixta,56.7,Otoño,15.0,410.25,False,9,0.14,57.44,42.52,Eficiente
9176,Casa,218.2,1,1,47.0,Average,A,False,2,True,17.5,,4,2,1,3,1,0,14,True,Gas,Mixta,64.1,Invierno,10.0,515.64,True,18,0.14,72.19,60.48,Moderado
9177,Pequeño Comercio,64.4,1,2,21.0,Good,D,False,2,False,9.3,1029.16,0,2,0,3,0,0,9,True,Eléctrica,Mixta,62.2,Verano,23.8,200.01,True,17,0.155,31.0,40.77,Eficiente
9178,Departamento,41.3,3,1,50.0,Average,E,False,4,True,24.0,642.72,1,1,2,1,1,0,11,True,Gas,LED,53.6,Verano,28.4,635.66,False,10,0.191,121.41,88.16,Ineficiente
9179,Departamento,100.9,5,1,58.0,Poor,A,False,8,False,14.5,2712.4,3,1,6,10,1,0,26,False,Ninguna,Mixta,55.3,Primavera,25.1,1084.31,False,7,0.204,221.2,57.29,Moderado
9180,Departamento,66.1,1,1,51.0,Good,D,False,1,False,9.3,1156.85,1,1,2,0,1,0,8,False,Ninguna,LED,44.4,Primavera,20.5,111.39,False,17,0.141,15.71,24.65,Eficiente
9181,Casa,188.0,6,2,46.0,Excellent,B,False,2,True,16.5,2913.59,2,1,1,1,1,0,9,True,Gas,LED,56.9,Primavera,18.2,396.85,False,16,0.171,67.86,68.57,Ineficiente
9182,Casa,160.9,8,5,18.0,Poor,B,False,2,True,,2668.94,2,1,2,5,1,1,16,False,Ninguna,LED,75.3,Otoño,13.5,449.4,False,19,0.155,69.66,45.01,Moderado
9183,Departamento,55.7,2,1,0.0,Good,C,False,4,False,12.9,275.23,0,1,2,5,1,0,13,True,Eléctrica,LED,90.6,Invierno,6.6,350.35,True,17,0.168,58.86,42.04,Eficiente
9184,Casa,237.2,6,1,58.0,Average,C,False,4,False,10.2,4478.77,3,1,2,1,1,0,17,True,Gas,Mixta,54.4,Primavera,17.3,506.31,False,10,0.178,90.12,38.28,Eficiente
9185,Casa,122.8,5,3,74.0,Average,E,False,1,False,13.9,1631.55,2,2,0,1,1,1,14,True,Gas,Mixta,43.6,Primavera,20.1,482.25,False,15,0.176,84.88,60.4,Moderado
9186,Casa,151.0,5,3,41.0,Poor,D,False,3,False,10.4,2431.16,4,1,2,2,1,1,13,True,Gas,Mixta,54.3,Otoño,16.2,361.16,False,11,0.165,59.59,38.06,Eficiente
9187,Casa,82.3,3,1,13.0,Excellent,C,False,5,True,19.3,723.07,1,1,4,5,1,0,16,True,Eléctrica,Mixta,71.0,Invierno,8.2,958.58,True,20,0.177,169.67,103.58,Ineficiente
9188,Casa,107.7,2,1,24.0,Good,C,False,4,False,12.9,1004.23,0,2,4,4,1,0,18,True,Eléctrica,Mixta,89.2,Primavera,24.7,394.8,False,9,0.144,56.85,27.02,Eficiente
9189,Pequeño Comercio,141.6,5,2,,Good,A,False,8,False,14.2,4522.51,0,3,3,3,0,0,11,True,Losa Radiante,Mixta,71.1,Primavera,20.3,589.9,True,20,0.161,94.97,98.2,Ineficiente
9190,Departamento,55.7,1,1,24.0,Good,B,False,1,True,15.1,444.94,0,1,0,2,1,0,11,True,Eléctrica,Mixta,69.8,Verano,29.8,327.89,True,22,0.201,65.91,62.86,Moderado
9191,Departamento,31.1,1,1,12.0,Good,A,False,1,False,16.0,1076.82,2,1,1,3,1,0,14,True,Eléctrica,Mixta,,Otoño,15.3,410.11,True,16,0.184,75.46,49.6,Moderado
9192,Casa,208.7,3,1,61.0,Poor,E,False,7,False,11.8,2909.09,3,2,4,7,1,1,23,False,Ninguna,LED,55.9,Verano,29.8,1022.34,True,19,0.182,186.07,84.77,Ineficiente
9193,Departamento,53.4,2,1,61.0,Poor,D,False,5,False,13.6,834.74,1,2,2,4,1,0,14,True,Gas,Incandescente,52.4,Verano,25.9,797.55,False,7,0.182,145.15,70.18,Ineficiente
9194,Casa,100.7,1,3,12.0,Good,B,False,1,False,8.9,533.7,0,1,1,2,1,0,6,False,Ninguna,LED,86.1,Invierno,10.6,108.6,True,20,0.148,16.07,33.52,Eficiente
9195,Casa,78.2,2,1,35.0,Excellent,C,False,3,True,19.5,1696.64,1,1,1,2,1,0,8,False,Ninguna,Incandescente,68.9,Primavera,16.9,679.15,True,16,0.174,118.17,139.93,Ineficiente
9196,Departamento,109.5,1,2,30.0,Poor,A,False,1,False,12.7,3650.68,2,2,1,0,1,1,10,True,Eléctrica,Mixta,61.1,Invierno,11.2,643.02,False,14,0.191,122.82,99.4,Ineficiente
9197,Casa,208.6,8,5,31.0,Poor,A,False,6,True,18.7,2118.83,5,2,3,4,1,0,19,False,Ninguna,Mixta,54.1,Otoño,15.6,686.87,True,18,0.181,124.32,64.09,Moderado
9198,Casa,82.2,1,1,41.0,Poor,B,False,2,False,8.0,561.99,0,1,1,2,1,0,12,True,Gas,Mixta,57.6,Otoño,12.5,176.25,False,8,0.196,34.54,20.05,Eficiente
9199,Casa,83.4,1,2,47.0,Average,D,False,2,False,9.0,701.25,1,1,0,1,1,0,6,True,Gas,Mixta,64.1,Invierno,11.2,153.26,False,10,0.176,26.97,31.19,Eficiente
9200,Casa,145.0,3,1,37.0,Poor,E,False,7,False,8.0,4324.74,2,2,6,6,1,0,21,True,Gas,LED,64.9,Verano,31.0,558.37,False,17,0.149,83.2,46.48,Moderado
9201,Casa,576.0677995310233,2,1,7.0,Good,B,False,1,False,8.3,2198.75,3,1,0,0,1,0,8,False,Ninguna,LED,77.4,Primavera,23.7,122.01,True,16,0.175,21.35,27.19,Eficiente
9202,Departamento,40.9,1,1,14.0,Good,B,False,2,False,8.0,289.48,0,2,2,1,1,0,10,True,Eléctrica,LED,62.9,Otoño,15.1,124.06,False,9,0.162,20.1,13.45,Eficiente
9203,Casa,326.9,8,5,26.0,Average,B,False,2,False,9.4,20627.44,2,2,3,1,1,0,17,False,Ninguna,LED,100.0,Primavera,20.3,301.01,False,8,0.19,57.19,24.18,Eficiente
9204,Departamento,82.3,1,1,13.0,Good,A,False,3,False,8.0,515.25,2,1,0,2,1,0,13,True,Eléctrica,Mixta,71.1,Invierno,7.1,256.87,True,18,0.216,55.48,35.99,Eficiente
9205,Departamento,84.7,3,1,59.0,Excellent,E,False,3,False,8.3,1787.3,1,1,2,3,1,1,15,True,Gas,Mixta,51.3,Verano,26.9,341.13,False,13,0.174,59.36,35.77,Eficiente
9206,Casa,160.2,4,1,33.0,Average,C,False,3,True,18.3,2835.37,1,1,4,4,1,0,16,True,Gas,LED,71.0,Verano,23.7,748.55,True,17,0.176,131.74,75.77,Ineficiente
9207,Departamento,59.5,1,1,4.0,Good,E,True,2,True,13.0,1432.06,0,1,0,2,1,0,7,True,Eléctrica,Mixta,81.3,Primavera,21.9,177.0,False,14,0.18,31.86,41.01,Eficiente
9208,Casa,122.1,3,3,24.0,Poor,E,False,2,True,22.7,1196.32,0,1,2,2,1,0,10,True,Eléctrica,LED,70.3,Invierno,10.2,611.58,False,14,0.175,107.03,93.78,Ineficiente
9209,Casa,69.6,2,4,27.0,Good,A,False,1,False,,1226.97,2,2,0,0,1,0,9,False,Ninguna,Mixta,67.9,Verano,33.7,492.75,True,20,0.175,86.23,99.69,Ineficiente
9210,Casa,95.5,6,4,,Poor,C,False,7,True,17.7,1838.0,3,2,5,4,1,0,20,True,Gas,Mixta,,Invierno,0.9,944.79,False,22,0.172,162.5,87.05,Ineficiente
9211,Casa,109.4,5,5,15.0,Good,C,False,3,True,,573.25,0,1,1,6,1,1,15,True,Eléctrica,Mixta,,Verano,30.2,472.12,False,13,0.213,100.56,45.91,Moderado
9212,Casa,103.7,4,4,3.0,Excellent,B,True,3,False,15.1,2033.7,4,1,3,1,1,0,16,True,Eléctrica,Mixta,80.1,Otoño,18.0,324.64,True,17,0.175,56.81,38.17,Eficiente
9213,Casa,110.6,4,2,41.0,Poor,A,False,3,False,12.5,1897.83,3,1,3,1,1,0,13,True,Gas,LED,49.6,Otoño,16.7,340.93,False,16,0.146,49.78,39.25,Eficiente
9214,Departamento,61.4,4,2,12.0,Excellent,A,False,4,False,18.2,575.65,0,1,2,5,1,0,19,True,Eléctrica,Mixta,88.3,Verano,31.3,589.78,False,14,0.186,109.7,52.63,Moderado
9215,Casa,110.5,3,1,50.0,Good,A,False,3,True,19.3,2371.61,3,1,4,6,1,0,17,True,Gas,Mixta,67.7,Otoño,16.7,770.4,False,8,0.168,129.43,57.6,Moderado
9216,Departamento,85.8,2,1,59.0,Average,E,False,1,False,9.6,784.21,0,1,0,1,1,0,11,True,Gas,LED,48.9,Primavera,18.0,154.06,True,17,0.181,27.88,21.51,Eficiente
9217,Casa,134.7,4,3,,Excellent,E,False,4,False,10.8,2774.09,3,1,1,3,1,0,15,True,Gas,Incandescente,,Otoño,19.6,461.76,False,10,0.198,91.43,46.64,Moderado
9218,Departamento,44.5,4,5,44.0,Average,E,False,7,True,23.2,820.95,1,2,3,8,1,0,24,True,Gas,Mixta,64.7,Verano,29.9,1753.7,False,18,0.198,347.23,128.3,Ineficiente
9219,Casa,235.5,8,4,23.0,Poor,E,False,7,False,9.4,5234.17,3,1,2,6,1,0,19,True,Losa Radiante,Mixta,82.2,Primavera,17.5,574.49,False,13,0.172,98.81,48.72,Moderado
9220,Departamento,45.2,1,1,64.0,Poor,E,False,1,True,20.3,421.16,0,1,1,3,1,0,15,True,Gas,Incandescente,43.7,Invierno,6.5,994.09,True,16,0.166,165.02,114.85,Ineficiente
9221,Casa,72.3,2,1,25.0,Poor,E,False,3,True,18.5,967.9,1,1,1,4,1,0,12,True,Eléctrica,Mixta,82.1,Verano,26.8,644.31,True,19,0.204,131.44,99.78,Ineficiente
9222,Casa,107.8,4,5,12.0,Average,B,True,1,False,10.3,1919.47,1,1,0,2,1,0,13,True,Eléctrica,Mixta,69.5,Invierno,5.6,185.33,False,20,0.18,33.36,22.71,Eficiente
9223,Departamento,41.0,1,1,17.0,Excellent,D,False,3,False,13.9,682.98,0,2,5,2,1,0,19,True,Eléctrica,Incandescente,77.6,Verano,25.3,770.16,True,21,0.168,129.39,78.36,Ineficiente
9224,Casa,52.4,1,1,29.0,Poor,E,True,1,False,8.0,401.91,1,1,1,0,1,0,8,True,Eléctrica,LED,58.1,Verano,25.5,120.5,False,15,0.171,20.61,23.72,Eficiente
9225,Departamento,62.7,1,3,13.0,Excellent,C,False,1,False,11.1,1515.64,1,1,0,1,1,0,10,True,Eléctrica,Incandescente,59.3,Verano,29.3,283.89,False,18,0.135,38.33,52.87,Moderado
9226,Casa,251.3,8,5,18.0,Excellent,B,False,8,False,12.3,1839.51,1,1,2,6,1,1,18,True,Eléctrica,LED,78.8,Primavera,25.5,523.98,False,20,0.205,107.42,54.95,Moderado
9227,Casa,98.5,3,1,34.0,Good,B,False,7,False,17.4,1828.87,0,2,4,3,1,0,15,True,Gas,LED,76.7,Verano,27.9,577.52,True,20,0.202,116.66,70.0,Ineficiente
9228,Casa,1120.1317114628814,1,1,20.0,Good,B,False,1,False,14.3,1178.24,1,2,1,0,1,0,9,True,Eléctrica,LED,76.5,Otoño,15.9,232.16,True,21,0.174,40.4,51.03,Moderado
9229,Departamento,62.4,1,1,,Poor,A,False,2,False,14.6,1112.3,0,1,1,1,1,0,12,True,Eléctrica,LED,75.2,Otoño,16.5,300.37,False,21,0.172,51.66,45.92,Moderado
9230,Casa,154.9,6,4,37.0,Good,D,False,3,False,10.9,3957.39,2,1,0,2,1,0,12,True,Gas,Mixta,71.9,Otoño,19.5,279.08,True,22,0.15,41.86,44.31,Moderado
9231,Casa,132.4,5,4,54.0,Poor,D,False,6,True,21.1,4740.87,4,2,6,7,1,0,26,True,Gas,LED,57.3,Verano,27.0,1484.82,True,21,0.172,255.39,101.89,Ineficiente
9232,Departamento,64.7,2,1,65.0,Poor,E,False,2,True,15.6,2427.8,0,1,0,3,1,1,11,True,Gas,Mixta,52.7,Invierno,11.0,413.3,True,16,0.156,64.47,60.87,Moderado
9233,Departamento,122.1,5,2,27.0,Poor,E,False,2,True,19.6,805.2,0,1,1,1,1,0,6,True,Eléctrica,Mixta,73.5,Primavera,19.8,342.61,True,22,0.155,53.1,106.22,Ineficiente
9234,Departamento,57.6,1,2,11.0,Excellent,E,False,3,True,19.8,1356.59,2,1,1,4,1,0,15,True,Eléctrica,Mixta,93.8,Otoño,10.9,597.32,True,22,0.212,126.63,75.11,Ineficiente
9235,Casa,192.3,7,3,27.0,Poor,E,False,4,True,22.2,4799.74,3,1,3,8,1,0,21,False,Ninguna,LED,67.8,Invierno,10.1,1006.47,True,21,0.177,178.15,88.34,Ineficiente
9236,Casa,78.2,6,3,25.0,Good,B,False,3,False,10.9,1747.04,0,2,3,2,1,0,15,True,Eléctrica,Mixta,62.4,Primavera,23.2,289.55,True,20,0.157,45.46,32.77,Eficiente
9237,Departamento,45.8,1,1,30.0,Average,B,False,1,True,24.0,765.41,3,1,1,4,1,0,15,True,Eléctrica,Incandescente,65.3,Invierno,11.5,1187.35,True,18,0.201,238.66,137.41,Ineficiente
9238,Casa,76.6,4,1,31.0,Poor,D,False,8,False,10.3,1159.64,0,2,7,1,1,0,13,True,Gas,LED,66.2,Otoño,16.5,246.32,False,10,0.141,34.73,25.5,Eficiente
9239,Casa,194.6,4,1,34.0,Poor,D,True,4,True,20.2,5581.87,2,1,4,6,1,0,21,True,Gas,Mixta,66.7,Primavera,14.6,695.19,True,16,0.17,118.18,54.71,Moderado
9240,Departamento,62.3,2,2,,Poor,D,False,5,False,9.0,696.52,0,2,0,2,1,0,6,True,Gas,Mixta,52.1,Verano,30.7,283.01,True,19,0.19,53.77,84.6,Ineficiente
9241,Departamento,48.4,1,1,,Good,A,False,4,False,14.7,419.87,0,1,3,3,1,1,13,True,Eléctrica,Mixta,,Otoño,8.6,464.03,False,14,0.168,77.96,54.06,Moderado
9242,Departamento,71.8,1,1,15.0,Poor,B,False,1,True,21.3,1416.63,0,1,1,1,1,0,9,True,Eléctrica,LED,92.5,Verano,28.4,250.66,True,18,0.201,50.38,48.63,Moderado
9243,Casa,147.1,2,2,45.0,Average,E,False,3,True,18.0,5205.82,4,1,0,3,1,0,17,False,Ninguna,Incandescente,54.3,Verano,28.7,1582.57,True,19,0.174,275.37,162.79,Ineficiente
9244,Departamento,50.6,1,1,25.0,Good,E,False,2,True,22.6,763.18,2,2,0,3,1,0,16,True,Eléctrica,Mixta,69.7,Verano,23.6,822.19,True,18,0.187,153.75,85.57,Ineficiente
9245,Casa,201.9,2,1,47.0,Good,A,False,1,False,15.9,4269.84,3,1,0,1,1,0,10,False,Ninguna,Incandescente,54.1,Verano,25.6,746.95,False,15,0.195,145.66,123.59,Ineficiente
9246,Casa,103.0,1,1,33.0,Good,D,False,1,False,11.6,2438.37,0,1,0,0,1,0,7,True,Gas,LED,80.4,Primavera,22.9,152.26,False,20,0.194,29.54,38.17,Eficiente
9247,Departamento,65.0,4,3,30.0,Average,C,False,1,True,15.2,1258.67,1,1,0,2,1,0,12,True,Eléctrica,LED,57.7,Invierno,12.3,476.71,True,18,0.145,69.12,76.72,Ineficiente
9248,Departamento,56.6,3,2,20.0,Excellent,A,False,3,False,18.9,544.12,0,2,0,2,1,0,9,True,Eléctrica,LED,78.9,Invierno,10.6,2339.0765780408287,False,15,0.159,54.24,63.16,Moderado
9249,Casa,79.8,2,2,53.0,Average,E,False,3,True,20.8,2478.02,2,2,1,9,1,0,20,True,Gas,LED,58.5,Otoño,12.1,514.0,True,15,0.175,89.95,46.09,Moderado
9250,Departamento,59.6,1,1,5.0,Good,B,False,1,False,11.6,1449.3,0,1,1,1,1,0,8,False,Ninguna,Mixta,46.0,Otoño,19.5,181.64,True,21,0.232,42.14,40.79,Eficiente
