tipo_vivienda,cantidad_equipos,horas_alto_consumo,consumo_kwh,categoria
Pequeño Comercio,12,21,512.05,Efficient
Departamento,7,16,630.88,Inefficient
Casa,16,17,1359.42,Efficient
Casa,4,20,453.76,Moderate
Casa,3,20,346.64,Moderate
Casa,5,19,161.18,Efficient
Departamento,9,19,322.41,Efficient
Pequeño Comercio,11,20,446.03,Moderate
Casa,10,16,547.71,Moderate
Departamento,5,19,112.21,Moderate
Casa,4,17,112.95,Moderate
Casa,21,21,1498.41,Moderate
Casa,12,20,488.54,Inefficient
Departamento,5,16,337.13,Inefficient
Casa,6,18,585.56,Inefficient
Casa,5,18,191.95,Moderate
Casa,9,17,515.89,Moderate
Casa,7,16,431.31,Inefficient
Casa,10,19,475.25,Moderate
Departamento,7,19,271.44,Moderate
Casa,5,18,117.0,Efficient
Casa,10,18,721.7,Moderate
Casa,4,17,145.05,Moderate
Casa,13,19,486.7,Efficient
Departamento,6,14,351.56,Efficient
Departamento,7,22,281.88,Efficient
Departamento,10,19,404.23,Moderate
Casa,7,20,620.03,Inefficient
Departamento,6,18,928.67,Inefficient
Casa,5,23,292.29,Moderate
Casa,6,13,523.1,Moderate
Casa,7,20,410.97,Inefficient
Casa,6,19,314.19,Moderate
Departamento,4,18,473.88,Efficient
Casa,12,18,555.14,Moderate
Pequeño Comercio,5,19,228.07,Moderate
Casa,4,17,186.1,Efficient
Casa,7,19,141.42,Efficient
Departamento,9,20,779.77,Efficient
Departamento,3,20,120.38,Moderate
Departamento,3,17,333.52,Moderate
Casa,4,20,533.11,Inefficient
Casa,8,21,326.53,Moderate
Departamento,9,21,721.21,Moderate
Casa,4,17,305.09,Moderate
Casa,7,22,451.15,Moderate
Casa,18,14,1479.65,Inefficient
Casa,20,17,393.81,Inefficient
Departamento,6,15,176.84,Moderate
Casa,5,18,278.7,Moderate
Casa,9,17,331.52,Moderate
Departamento,5,21,130.54,Efficient
Casa,6,19,359.77,Inefficient
Departamento,5,20,390.59,Efficient
Casa,5,17,273.22,Moderate
Departamento,3,17,390.92,Moderate
Casa,10,17,416.29,Moderate
Casa,5,16,203.58,Moderate
Pequeño Comercio,13,20,632.02,Inefficient
Casa,7,18,610.49,Moderate
Departamento,5,22,235.14,Inefficient
Casa,10,16,1161.51,Inefficient
Casa,4,23,201.64,Moderate
Departamento,6,20,739.49,Moderate
Casa,17,17,983.59,Moderate
Casa,5,19,473.14,Moderate
Casa,19,18,908.77,Moderate
Casa,6,17,446.33,Moderate
Pequeño Comercio,10,18,739.74,Moderate
Casa,9,19,1607.58,Inefficient
Departamento,3,20,169.71,Moderate
Casa,7,20,896.56,Inefficient
Casa,7,19,593.16,Moderate
Casa,3,18,445.04,Inefficient
Departamento,9,17,432.03,Moderate
Departamento,8,19,191.77,Moderate
Departamento,23,19,1385.18,Efficient
Casa,18,16,655.73,Moderate
Departamento,5,19,222.91,Moderate
Departamento,8,19,769.62,Inefficient
Casa,5,21,623.21,Moderate
Departamento,4,14,266.92,Inefficient
Casa,9,17,594.47,Moderate
Casa,8,21,467.83,Efficient
Casa,4,17,217.62,Efficient
Departamento,9,18,302.21,Moderate
Departamento,9,17,226.97,Moderate
Casa,10,21,642.01,Moderate
Casa,12,17,139.41,Efficient
Casa,5,17,337.77,Inefficient
Casa,9,20,204.65,Efficient
Departamento,10,16,687.2,Efficient
Casa,6,15,290.2,Moderate
Departamento,5,19,759.31,Inefficient
Departamento,5,19,283.22,Inefficient
Casa,2,18,208.1,Moderate
Casa,7,18,184.44,Moderate
Casa,7,18,129.98,Moderate
Departamento,6,17,703.7,Inefficient
Casa,5,18,486.19,Inefficient
Casa,5,18,157.17,Efficient
Departamento,10,16,673.18,Moderate
Departamento,5,18,114.49,Moderate
Casa,15,23,2442.04,Inefficient
Departamento,6,18,301.86,Moderate
Departamento,10,20,313.27,Inefficient
Departamento,7,18,183.24,Moderate
Pequeño Comercio,6,13,454.29,Inefficient
Casa,8,15,461.28,Efficient
Casa,18,18,508.55,Efficient
Casa,13,21,514.86,Efficient
Casa,3,18,224.15,Moderate
Pequeño Comercio,9,16,428.43,Inefficient
Casa,11,18,824.75,Moderate
Casa,12,19,591.41,Efficient
Departamento,9,17,1097.73,Inefficient
Casa,14,18,884.43,Efficient
Casa,4,18,193.35,Moderate
Departamento,6,19,220.03,Moderate
Casa,7,16,373.11,Inefficient
Departamento,4,21,196.32,Moderate
Pequeño Comercio,4,12,193.2,Moderate
Departamento,4,19,331.25,Inefficient
Casa,10,20,522.64,Efficient
Casa,6,19,278.79,Moderate
Casa,6,15,108.21,Efficient
Casa,2,14,142.82,Moderate
Pequeño Comercio,9,18,318.8,Moderate
Departamento,5,15,438.27,Inefficient
Casa,6,22,484.23,Moderate
Casa,4,18,582.02,Moderate
Casa,14,19,489.59,Moderate
Departamento,8,18,329.13,Efficient
Casa,3,22,250.78,Moderate
Departamento,7,19,326.19,Inefficient
Departamento,5,18,413.69,Efficient
Casa,16,17,768.13,Efficient
Casa,11,20,657.07,Efficient
Casa,4,17,541.24,Inefficient
Departamento,11,16,420.68,Moderate
Departamento,4,18,309.38,Moderate
Casa,18,17,886.48,Moderate
Casa,4,19,120.85,Inefficient
Casa,9,16,394.75,Moderate
Casa,4,16,247.0,Efficient
Departamento,4,15,303.44,Moderate
Casa,6,15,683.1,Inefficient
Casa,20,17,1493.31,Inefficient
Casa,5,16,333.76,Moderate
Departamento,15,22,431.58,Efficient
Casa,3,21,304.5,Inefficient
Departamento,3,18,589.18,Moderate
Departamento,5,14,564.88,Moderate
Departamento,12,20,922.51,Moderate
Casa,12,19,1449.08,Moderate
Casa,9,19,775.09,Moderate
Departamento,6,21,634.62,Inefficient
Casa,10,17,173.69,Efficient
Pequeño Comercio,18,18,634.98,Inefficient
Casa,13,18,611.79,Moderate
Casa,5,15,446.05,Moderate
Departamento,4,18,248.75,Inefficient
Departamento,15,23,565.42,Inefficient
Casa,11,17,374.92,Moderate
Departamento,7,20,362.18,Moderate
Departamento,10,17,201.87,Inefficient
Departamento,11,19,466.2,Inefficient
Casa,10,16,461.66,Efficient
Departamento,9,19,532.24,Inefficient
Casa,15,16,1938.63,Inefficient
Departamento,11,18,293.22,Moderate
Casa,3,17,244.98,Inefficient
Departamento,10,16,304.41,Moderate
Casa,4,17,261.89,Inefficient
Casa,18,19,1861.15,Moderate
Casa,13,19,875.89,Inefficient
Casa,3,19,208.51,Moderate
Pequeño Comercio,10,17,354.11,Moderate
Casa,9,15,692.15,Efficient
Casa,5,20,362.74,Moderate
Casa,10,18,274.05,Efficient
Casa,22,19,1191.97,Efficient
Casa,15,14,594.87,Moderate
Pequeño Comercio,10,18,226.67,Efficient
Casa,8,16,394.78,Moderate
Pequeño Comercio,11,18,677.29,Moderate
Departamento,7,20,512.91,Inefficient
Departamento,4,18,194.94,Inefficient
Departamento,6,20,365.83,Inefficient
Casa,7,19,389.83,Moderate
Casa,12,20,283.33,Inefficient
Departamento,6,21,744.02,Inefficient
Departamento,5,18,292.22,Efficient
Casa,6,16,377.41,Moderate
Casa,18,19,920.47,Moderate
Casa,5,19,154.51,Moderate
Departamento,9,19,201.23,Moderate
Casa,10,23,395.38,Moderate
Pequeño Comercio,2,21,176.27,Moderate
Casa,19,21,886.86,Moderate
Departamento,4,22,401.32,Moderate
Departamento,7,17,396.03,Moderate
Casa,11,19,265.95,Efficient
Departamento,4,17,475.87,Moderate
Casa,15,15,361.98,Moderate
Casa,7,16,290.21,Moderate
Casa,12,22,400.96,Inefficient
Casa,11,16,325.45,Moderate
Casa,7,21,248.76,Moderate
Departamento,19,19,1148.08,Inefficient
Casa,8,15,459.12,Inefficient
Departamento,12,18,199.37,Moderate
Casa,14,19,735.09,Efficient
Casa,15,17,803.64,Moderate
Departamento,8,18,770.77,Moderate
Casa,2,21,123.69,Efficient
Casa,15,18,829.36,Moderate
Casa,4,18,176.0,Efficient
Departamento,3,19,138.82,Inefficient
Casa,6,16,548.3,Efficient
Casa,5,18,434.72,Efficient
Departamento,4,18,199.01,Moderate
Casa,25,19,1490.35,Moderate
Casa,4,17,201.71,Efficient
Casa,9,21,1159.77,Inefficient
Departamento,4,18,230.94,Moderate
Departamento,4,20,126.83,Moderate
Departamento,11,17,853.96,Moderate
Casa,4,17,268.67,Moderate
Departamento,4,17,182.18,Efficient
Casa,12,22,656.22,Moderate
Pequeño Comercio,16,17,697.34,Efficient
Casa,9,19,265.44,Moderate
Casa,3,17,95.04,Moderate
Casa,20,19,982.94,Moderate
Casa,4,20,281.08,Inefficient
Departamento,9,15,519.61,Efficient
Departamento,3,15,109.19,Moderate
Casa,8,17,443.18,Efficient
Departamento,10,20,591.4,Moderate
Casa,10,20,359.61,Efficient
Casa,5,17,757.63,Inefficient
Casa,4,20,491.59,Moderate
Pequeño Comercio,13,17,549.06,Inefficient
Casa,13,19,1197.69,Inefficient
Casa,2,17,127.67,Moderate
Casa,8,20,954.24,Inefficient
Casa,6,18,495.67,Moderate
Casa,8,18,441.65,Efficient
Casa,6,20,110.39,Efficient
Departamento,5,19,539.3,Moderate
Pequeño Comercio,9,22,221.67,Moderate
Casa,11,19,392.18,Efficient
Casa,8,14,1174.67,Inefficient
Departamento,7,21,369.46,Efficient
Casa,3,19,343.0,Moderate
Departamento,9,21,471.14,Efficient
Casa,12,17,353.8,Efficient
Departamento,6,18,384.65,Efficient
Casa,13,15,657.24,Efficient
Departamento,8,21,648.22,Inefficient
Casa,5,16,310.43,Inefficient
Departamento,6,20,432.1,Efficient
Casa,4,17,398.02,Moderate
Departamento,3,17,159.12,Efficient
Departamento,5,16,427.25,Moderate
Casa,9,22,622.3,Moderate
Casa,7,18,728.99,Moderate
Casa,7,16,169.38,Efficient
Casa,3,16,178.49,Moderate
Casa,9,15,243.55,Moderate
Departamento,5,19,340.29,Inefficient
Departamento,5,18,245.2,Inefficient
Casa,3,18,382.99,Efficient
Casa,25,20,1624.13,Moderate
Departamento,11,16,432.79,Efficient
Departamento,3,19,491.39,Inefficient
Casa,16,20,795.73,Moderate
Casa,10,18,1075.87,Inefficient
Departamento,6,20,239.56,Efficient
Departamento,7,20,298.96,Efficient
Casa,12,16,230.09,Moderate
Departamento,11,22,1121.15,Inefficient
Casa,16,17,516.68,Efficient
Departamento,7,17,407.83,Efficient
Casa,12,20,1184.74,Inefficient
Casa,10,15,580.77,Moderate
Departamento,7,18,277.13,Efficient
Casa,7,19,401.15,Moderate
Departamento,11,19,468.0,Moderate
Departamento,6,17,217.13,Efficient
Casa,11,18,243.07,Efficient
Casa,6,18,437.49,Moderate
Casa,10,20,528.49,Moderate
Casa,3,17,178.17,Inefficient
Departamento,5,21,176.32,Moderate
Casa,9,18,573.33,Moderate
Casa,14,21,859.14,Inefficient
Pequeño Comercio,3,17,181.37,Efficient
Departamento,5,18,336.84,Inefficient
Casa,6,21,235.05,Efficient
Casa,8,18,255.88,Moderate
Casa,5,21,588.99,Inefficient
Casa,8,19,637.61,Moderate
Departamento,9,21,332.34,Inefficient
Casa,15,19,529.04,Moderate
Casa,9,21,689.61,Inefficient
Departamento,5,21,106.05,Efficient
Departamento,8,19,392.58,Moderate
Pequeño Comercio,11,18,519.6,Efficient
Departamento,4,16,399.92,Inefficient
Casa,13,18,634.05,Moderate
Departamento,4,20,157.1,Moderate
Casa,7,17,222.97,Efficient
Departamento,10,19,708.4,Efficient
Casa,7,17,639.34,Inefficient
Departamento,7,21,207.85,Moderate
Casa,5,15,293.35,Moderate
Casa,9,20,598.22,Efficient
Departamento,4,17,329.04,Inefficient
Departamento,4,17,122.27,Inefficient
Casa,8,16,1073.86,Inefficient
Departamento,12,19,1546.96,Inefficient
Departamento,10,19,690.11,Moderate
Departamento,9,14,517.59,Inefficient
Departamento,9,18,524.06,Moderate
Casa,13,18,706.08,Efficient
Casa,4,17,340.51,Inefficient
Departamento,5,23,214.91,Inefficient
Casa,9,20,816.88,Moderate
Departamento,9,18,372.23,Efficient
Pequeño Comercio,5,20,391.23,Moderate
Departamento,4,16,280.84,Efficient
Casa,11,18,388.92,Moderate
Departamento,5,15,413.27,Moderate
Departamento,4,21,230.54,Efficient
Departamento,6,17,207.02,Moderate
Casa,20,19,478.0,Efficient
Casa,14,13,349.93,Moderate
Departamento,3,19,556.97,Moderate
Departamento,10,15,269.72,Moderate
Casa,11,20,571.54,Moderate
Casa,4,14,366.83,Inefficient
Departamento,7,19,505.57,Moderate
Departamento,7,21,674.02,Inefficient
Departamento,3,21,98.71,Inefficient
Departamento,12,22,412.99,Moderate
Pequeño Comercio,6,18,229.69,Efficient
Casa,6,18,479.02,Inefficient
Departamento,8,19,788.11,Inefficient
Casa,18,21,463.25,Efficient
Departamento,9,18,495.81,Moderate
Casa,10,15,432.24,Moderate
Casa,14,21,390.73,Moderate
Casa,4,21,235.81,Moderate
Casa,7,18,393.04,Inefficient
Casa,7,19,875.0,Moderate
Casa,12,18,499.56,Moderate
Departamento,4,17,395.17,Moderate
Departamento,3,19,300.83,Inefficient
Departamento,16,17,666.58,Moderate
Casa,8,20,257.04,Efficient
Departamento,4,19,209.39,Moderate
Departamento,9,18,684.5,Moderate
Pequeño Comercio,6,15,376.73,Moderate
Casa,8,20,156.93,Efficient
Casa,12,20,629.03,Efficient
Casa,6,19,262.14,Efficient
Casa,13,23,552.75,Efficient
Casa,10,18,386.23,Moderate
Departamento,9,17,187.84,Efficient
Pequeño Comercio,5,16,178.25,Efficient
Casa,15,18,635.59,Efficient
Casa,22,18,607.6,Efficient
Casa,3,21,145.76,Moderate
Departamento,4,18,260.58,Moderate
Departamento,10,19,383.6,Moderate
Casa,9,17,647.22,Moderate
Departamento,3,20,178.34,Moderate
Casa,8,16,532.23,Inefficient
Departamento,5,22,520.54,Moderate
Casa,18,20,1157.38,Moderate
Casa,7,20,367.53,Efficient
Departamento,22,18,975.39,Efficient
Casa,14,13,941.94,Moderate
Departamento,7,22,572.08,Moderate
Casa,7,17,107.17,Efficient
Departamento,3,19,214.58,Inefficient
Departamento,4,18,465.88,Inefficient
Casa,12,18,584.75,Moderate
Casa,18,18,724.6,Efficient
Casa,4,21,375.61,Inefficient
Departamento,6,16,764.05,Inefficient
Casa,13,20,733.8,Moderate
Departamento,2,21,177.75,Moderate
Departamento,5,15,663.07,Moderate
Departamento,2,16,97.35,Moderate
Casa,14,19,631.5,Moderate
Departamento,8,21,492.72,Inefficient
Departamento,7,16,342.88,Moderate
Departamento,7,18,239.54,Moderate
Casa,6,21,993.74,Inefficient
Departamento,13,18,812.21,Moderate
Departamento,5,17,408.73,Inefficient
Casa,7,19,322.52,Inefficient
Casa,4,17,783.29,Inefficient
Departamento,6,18,119.17,Efficient
Departamento,3,18,248.99,Efficient
Casa,16,18,417.24,Moderate
Casa,7,22,540.51,Moderate
Pequeño Comercio,7,20,493.49,Inefficient
Departamento,3,20,180.95,Inefficient
Casa,20,20,864.84,Moderate
Departamento,7,16,207.06,Moderate
Departamento,8,23,285.94,Efficient
Departamento,7,17,435.0,Moderate
Departamento,5,20,372.01,Moderate
Departamento,13,18,904.64,Inefficient
Departamento,11,18,410.25,Inefficient
Casa,11,20,515.64,Moderate
Pequeño Comercio,5,18,200.01,Moderate
Departamento,6,16,635.66,Inefficient
Departamento,21,17,1084.31,Moderate
Departamento,5,19,111.39,Efficient
Casa,6,18,396.85,Efficient
Casa,12,17,449.4,Moderate
Departamento,9,14,350.35,Efficient
Casa,8,21,506.31,Moderate
Casa,7,21,482.25,Inefficient
Casa,11,17,361.16,Inefficient
Casa,12,17,958.58,Efficient
Casa,11,18,394.8,Efficient
Pequeño Comercio,9,17,589.9,Efficient
Departamento,4,19,327.89,Moderate
Departamento,8,17,410.11,Moderate
Casa,18,20,1022.34,Inefficient
Departamento,10,18,797.55,Inefficient
Casa,5,20,108.6,Efficient
Casa,6,21,679.15,Moderate
Departamento,7,21,643.02,Inefficient
Casa,15,21,686.87,Moderate
Casa,5,18,176.25,Moderate
Casa,4,19,153.26,Moderate
Casa,17,19,558.37,Inefficient
Casa,5,21,122.01,Efficient
Departamento,6,18,124.06,Efficient
Casa,9,15,301.01,Efficient
Departamento,6,18,256.87,Efficient
Departamento,9,19,341.13,Moderate
Casa,11,21,748.55,Moderate
Departamento,4,15,177.0,Efficient
Casa,6,20,611.58,Inefficient
Casa,5,17,492.75,Moderate
Casa,15,21,944.79,Moderate
Casa,10,19,472.12,Moderate
Casa,10,16,324.64,Efficient
Casa,9,21,340.93,Moderate
Departamento,9,20,589.78,Efficient
Casa,15,21,770.4,Efficient
Departamento,3,16,154.06,Moderate
Casa,9,18,461.76,Moderate
Departamento,15,21,1753.7,Inefficient
Casa,13,20,574.49,Moderate
Departamento,6,18,994.09,Inefficient
Casa,8,21,644.31,Inefficient
Casa,5,17,185.33,Efficient
Departamento,10,20,770.16,Moderate
Casa,4,16,120.5,Moderate
Departamento,4,19,283.89,Moderate
Casa,12,19,523.98,Efficient
Casa,10,18,577.52,Efficient
Casa,5,17,232.16,Efficient
Departamento,4,22,300.37,Moderate
Casa,6,16,279.08,Moderate
Casa,20,18,1484.82,Inefficient
Departamento,6,17,413.3,Inefficient
Departamento,4,16,342.61,Inefficient
Departamento,9,18,597.32,Moderate
Casa,16,18,1006.47,Inefficient
Casa,8,19,289.55,Efficient
Casa,11,18,246.32,Inefficient
Casa,14,18,695.19,Moderate
Departamento,5,23,283.01,Inefficient
Departamento,9,18,464.03,Efficient
Departamento,4,19,250.66,Moderate
Casa,9,16,1582.57,Inefficient
Departamento,8,15,822.19,Inefficient
Casa,6,19,746.95,Inefficient
Casa,2,16,152.26,Moderate
Departamento,5,19,476.71,Inefficient
Departamento,5,20,341.12,Efficient
Casa,15,18,514.0,Moderate
Departamento,4,15,181.64,Moderate
Departamento,8,20,554.26,Moderate
Casa,7,22,335.28,Efficient
Casa,11,17,532.92,Efficient
Casa,7,16,477.06,Inefficient
Departamento,2,23,209.96,Moderate
Casa,7,20,403.04,Moderate
Casa,6,17,242.0,Moderate
Departamento,3,19,141.08,Efficient
Casa,11,19,3253.243418811405,Efficient
Casa,8,21,469.88,Efficient
Casa,10,20,736.28,Moderate
Departamento,10,16,756.76,Inefficient
Departamento,9,17,542.23,Moderate
Casa,16,19,252.5,Efficient
Departamento,6,18,603.82,Inefficient
Departamento,6,17,399.51,Inefficient
Casa,21,18,1740.64,Moderate
Casa,7,17,207.6,Efficient
Casa,14,20,934.97,Moderate
Departamento,5,22,518.12,Efficient
Casa,4,21,234.88,Efficient
Departamento,4,17,334.63,Moderate
Pequeño Comercio,8,19,308.09,Efficient
Casa,6,19,216.27,Efficient
Casa,3,19,154.62,Inefficient
Casa,14,19,1066.57,Moderate
Casa,4,20,268.67,Moderate
Departamento,10,18,382.57,Inefficient
Casa,9,18,770.67,Inefficient
Casa,7,20,488.69,Inefficient
Departamento,11,20,200.08,Efficient
Casa,8,18,389.88,Efficient
Departamento,6,17,220.48,Efficient
Departamento,10,19,354.9,Efficient
Pequeño Comercio,21,18,924.02,Inefficient
Casa,11,14,617.56,Efficient
Departamento,5,20,193.14,Moderate
Casa,9,21,633.64,Inefficient
Departamento,6,20,259.16,Moderate
Casa,16,16,1213.23,Moderate
Departamento,3,17,241.15,Moderate
Casa,17,18,497.84,Moderate
Departamento,5,17,546.57,Inefficient
Departamento,2,23,298.54,Moderate
Departamento,3,20,354.87,Moderate
Casa,6,18,168.11,Moderate
Casa,10,21,687.62,Moderate
Pequeño Comercio,2,20,225.56,Moderate
Departamento,15,18,546.88,Moderate
Casa,13,18,367.75,Moderate
Casa,6,18,225.17,Moderate
Casa,3,16,143.58,Moderate
Casa,18,19,1143.44,Moderate
Casa,16,17,712.83,Moderate
Departamento,9,16,1058.22,Inefficient
Casa,20,18,1330.11,Efficient
Casa,8,20,858.25,Inefficient
Casa,7,23,322.39,Moderate
Casa,9,20,734.09,Inefficient
Casa,3,21,284.3,Efficient
Casa,17,17,659.88,Moderate
Departamento,7,18,256.32,Moderate
Casa,4,17,135.34,Moderate
Departamento,5,18,327.14,Moderate
Casa,8,18,404.1,Efficient
Departamento,4,21,232.4,Inefficient
Casa,10,15,275.55,Inefficient
Departamento,3,19,133.18,Inefficient
Departamento,11,21,258.95,Efficient
Departamento,2,17,225.69,Moderate
Casa,6,15,337.41,Moderate
Casa,12,20,1103.48,Inefficient
Casa,10,22,449.88,Moderate
Departamento,5,20,223.49,Moderate
Casa,2,18,194.07,Inefficient
Departamento,4,19,88.79,Moderate
Departamento,7,22,559.84,Moderate
Casa,21,19,506.09,Moderate
Departamento,17,17,787.86,Moderate
Departamento,6,18,261.98,Efficient
Casa,13,18,430.31,Moderate
Casa,10,16,1455.37,Moderate
Pequeño Comercio,5,18,245.19,Efficient
Casa,11,21,847.75,Moderate
Casa,15,18,885.01,Inefficient
Departamento,2,18,142.08,Efficient
Departamento,10,19,364.27,Moderate
Departamento,7,20,473.34,Efficient
Casa,13,19,718.76,Efficient
Pequeño Comercio,9,21,356.92,Efficient
Departamento,6,20,866.89,Moderate
Departamento,4,19,235.67,Efficient
Departamento,4,18,282.44,Inefficient
Casa,5,20,456.01,Inefficient
Casa,6,17,747.99,Inefficient
Departamento,4,15,70.3,Efficient
Departamento,13,16,1198.44,Moderate
Casa,8,19,373.95,Moderate
Casa,5,21,180.78,Moderate
Casa,5,18,334.41,Moderate
Casa,7,19,321.02,Inefficient
Casa,13,17,465.15,Efficient
Casa,9,20,675.04,Efficient
Departamento,5,18,492.45,Moderate
Casa,7,18,508.81,Moderate
Casa,6,17,198.07,Moderate
Departamento,12,20,947.16,Moderate
Departamento,12,20,1125.45,Efficient
Casa,15,17,807.02,Efficient
Casa,4,16,298.45,Moderate
Casa,14,18,792.33,Moderate
Casa,5,16,208.37,Moderate
Casa,4,14,368.77,Moderate
Casa,3,13,197.31,Moderate
Casa,5,19,340.43,Inefficient
Casa,3,14,147.66,Efficient
Departamento,3,20,199.73,Moderate
Casa,13,21,287.28,Efficient
Casa,3,20,168.54,Moderate
Casa,20,16,812.37,Inefficient
Casa,18,18,285.11,Moderate
Pequeño Comercio,17,20,1018.54,Moderate
Departamento,8,19,260.42,Efficient
Departamento,8,18,732.61,Inefficient
Casa,13,18,828.73,Inefficient
Pequeño Comercio,11,18,696.01,Moderate
Departamento,10,19,805.14,Moderate
Departamento,5,17,304.5,Moderate
Casa,8,20,837.21,Inefficient
Casa,10,18,215.02,Moderate
Casa,16,17,700.05,Moderate
Casa,7,15,658.69,Moderate
Departamento,7,17,238.03,Moderate
Casa,4,16,280.94,Efficient
Departamento,3,23,122.73,Efficient
Casa,5,18,225.38,Moderate
Departamento,5,18,596.64,Inefficient
Casa,10,18,294.71,Efficient
Casa,21,21,1208.72,Moderate
Departamento,7,18,205.82,Efficient
Departamento,13,19,515.69,Efficient
Departamento,2,17,259.78,Inefficient
Departamento,11,17,438.37,Inefficient
Casa,5,20,264.32,Moderate
Departamento,9,15,667.55,Efficient
Departamento,4,19,237.66,Moderate
Departamento,6,18,682.0,Inefficient
Departamento,4,16,157.34,Inefficient
Departamento,6,16,369.08,Moderate
Casa,11,20,550.68,Efficient
Casa,6,16,765.94,Inefficient
Casa,15,22,620.23,Inefficient
Casa,6,20,257.6,Moderate
Departamento,6,17,295.13,Efficient
Casa,9,19,605.83,Efficient
Departamento,4,16,330.35,Inefficient
Departamento,7,19,534.96,Moderate
Departamento,3,18,124.28,Inefficient
Casa,5,19,257.13,Moderate
Departamento,6,14,387.95,Moderate
Casa,9,20,407.22,Efficient
Casa,17,18,702.25,Moderate
Pequeño Comercio,5,21,145.88,Inefficient
Departamento,5,17,295.03,Efficient
Casa,11,21,288.92,Efficient
Casa,19,19,663.57,Inefficient
Departamento,5,20,83.53,Efficient
Departamento,5,16,140.5,Efficient
Casa,9,16,555.67,Efficient
Casa,11,17,701.71,Moderate
Casa,8,16,151.74,Moderate
Casa,4,21,185.02,Efficient
Casa,14,22,663.71,Moderate
Casa,9,17,982.14,Moderate
Departamento,10,19,435.75,Moderate
Casa,5,19,232.44,Moderate
Casa,6,18,675.45,Moderate
Departamento,4,17,315.84,Inefficient
Casa,8,17,219.55,Moderate
Casa,3,17,206.47,Efficient
Casa,8,19,430.1,Efficient
Departamento,9,19,649.31,Inefficient
