tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,categoria
departamento,42.2,4,1,60.0,poor,e,0,2,1,18.2,524.2,1,2,2,4,1,0,12,1,gas,incandescente,47.3,verano,22.7,792.66,1,20,0.155,122.86,inefficient
casa,74.4,1,2,31.0,poor,b,0,1,1,21.6,1170.97,0,1,0,2,1,0,10,1,gas,mixta,65.4,otoño,16.0,498.24,1,18,0.192,95.66,inefficient
departamento,74.0,1,2,30.0,good,e,0,2,1,16.7,1092.45,0,1,3,2,1,1,13,1,eléctrica,incandescente,52.3,verano,22.0,719.56,1,17,0.191,137.44,inefficient
casa,102.8,4,5,27.0,good,c,0,2,0,11.0,1046.56,1,1,2,1,1,0,13,1,eléctrica,mixta,69.9,verano,18.7,338.34,1,17,0.195,65.98,moderate
casa,110.6,3,5,36.0,good,b,1,2,0,13.9,3102.93,3,1,1,2,1,1,13,1,gas,incandescente,72.1,verano,28.3,401.31,1,14,0.185,74.24,efficient
casa,74.0,1,1,20.0,excellent,c,0,1,0,16.1,1040.14,0,1,2,0,1,1,13,1,eléctrica,incandescente,77.3,otoño,16.2,618.66,1,17,0.174,107.65,inefficient
casa,108.8,4,1,16.0,excellent,a,0,2,0,10.6,2747.84,0,2,1,2,1,0,12,1,eléctrica,mixta,90.7,otoño,20.5,260.57,1,16,0.178,46.38,efficient
casa,49.3,2,3,45.0,poor,e,0,2,1,18.8,895.47,0,2,2,1,1,0,9,1,gas,mixta,52.0,primavera,13.5,362.4,1,21,0.193,69.94,inefficient
departamento,69.5,1,1,19.0,good,d,0,2,1,19.3,1332.75,0,1,4,3,1,0,16,1,eléctrica,mixta,77.5,verano,24.5,582.1,1,19,0.215,125.15,moderate
departamento,63.2,1,1,59.0,poor,e,0,1,0,16.0,619.64,1,1,0,0,1,0,8,1,gas,incandescente,59.6,primavera,20.6,398.13,1,19,0.147,58.53,inefficient
departamento,89.2,3,1,28.0,average,c,0,5,0,14.5,566.04,0,1,4,6,1,0,17,1,eléctrica,led,74.1,verano,27.5,412.73,1,18,0.162,66.86,moderate
departamento,48.6,1,2,23.0,poor,a,0,1,0,10.0,1935.49,0,1,1,0,1,0,7,1,eléctrica,mixta,81.1,invierno,6.5,330.47,1,21,0.177,58.49,moderate
casa,76.3,2,2,23.0,good,b,0,2,0,11.0,917.56,0,1,4,3,1,0,14,1,eléctrica,incandescente,81.3,verano,30.6,497.69,1,20,0.161,80.13,moderate
casa,182.4,3,5,13.0,poor,c,0,1,0,14.2,927.41,1,2,0,0,1,0,8,1,eléctrica,led,88.6,primavera,20.7,208.97,1,18,0.174,36.36,moderate
departamento,42.3,5,5,51.0,poor,a,0,4,0,11.9,212.31,0,1,2,1,1,0,8,1,gas,led,65.1,otoño,19.3,197.96,1,15,0.187,37.02,moderate
casa,163.1,8,3,5.0,good,b,0,3,0,8.0,3586.22,3,1,2,2,1,1,16,1,eléctrica,led,100.0,verano,29.9,460.58,1,16,0.209,96.26,efficient
pequeño comercio,218.1,6,2,27.0,good,d,0,8,0,11.9,10428.31,1,2,4,5,0,0,18,1,losa radiante,led,74.2,primavera,17.4,717.91,1,20,0.198,142.15,efficient
casa,110.8,5,2,9.0,good,a,1,4,0,10.5,542.49,1,1,1,2,1,0,11,1,eléctrica,led,73.5,invierno,2.1,94.62,1,19,0.217,20.53,efficient
casa,151.6,1,1,33.0,average,c,0,1,1,21.7,4073.86,2,1,2,3,1,1,15,1,gas,mixta,75.2,verano,23.2,847.23,1,22,0.14,118.61,inefficient
casa,73.5,1,3,33.0,poor,e,0,2,0,15.1,1538.6,1,1,3,1,1,1,16,0,ninguna,mixta,71.7,primavera,16.4,446.26,1,20,0.132,58.91,inefficient
casa,112.1,4,5,64.0,average,c,0,5,0,10.7,2469.13,0,1,4,3,1,0,13,1,gas,led,51.3,otoño,13.9,302.66,1,19,0.134,40.56,moderate
departamento,77.1,3,1,7.0,good,b,0,2,0,8.0,962.92,0,1,3,1,1,0,13,0,ninguna,led,79.8,invierno,9.1,148.86,1,18,0.162,24.12,efficient
departamento,66.3,4,2,48.0,average,a,0,3,0,8.2,730.64,1,1,6,1,1,0,12,1,gas,mixta,69.7,primavera,18.0,280.88,1,20,0.208,58.42,moderate
departamento,68.8,1,1,22.0,good,b,0,1,0,12.5,479.25,0,1,0,1,1,0,10,1,eléctrica,mixta,67.0,primavera,18.7,205.25,1,20,0.173,35.51,efficient
casa,93.4,7,2,34.0,average,b,1,3,0,13.5,1705.96,2,1,2,3,1,1,15,1,gas,incandescente,62.2,verano,29.4,385.03,1,18,0.176,67.77,moderate
casa,134.6,4,5,31.0,excellent,a,0,1,0,13.8,2459.64,3,1,0,0,1,0,12,1,gas,incandescente,60.4,otoño,20.6,418.98,1,19,0.159,66.62,moderate
departamento,108.8,8,1,53.0,good,d,0,8,1,15.7,3768.9,2,2,5,6,1,1,22,1,gas,led,71.6,invierno,6.6,389.63,1,20,0.159,61.95,efficient
casa,98.7,6,1,14.0,excellent,e,0,8,1,17.3,2690.06,0,2,6,4,1,0,14,1,eléctrica,mixta,74.6,invierno,14.0,733.8,1,20,0.18,132.08,efficient
departamento,64.5,1,1,24.0,good,e,0,1,0,14.4,285.19,0,1,0,0,1,0,6,1,eléctrica,mixta,72.0,otoño,15.0,178.53,1,19,0.163,29.1,moderate
casa,100.7,6,5,52.0,poor,e,0,4,1,19.0,1575.7,0,1,7,4,1,0,16,1,gas,mixta,45.8,otoño,12.6,588.86,1,17,0.164,96.57,inefficient
pequeño comercio,68.9,1,1,59.0,poor,e,0,4,0,10.6,913.41,0,2,6,7,0,0,19,1,gas,led,37.9,primavera,23.2,312.8,1,18,0.188,58.81,inefficient
casa,128.6,3,1,55.0,average,e,0,2,1,17.5,1330.0,1,2,0,2,1,1,13,0,ninguna,mixta,46.1,verano,25.6,683.46,1,20,0.205,140.11,inefficient
departamento,45.4,1,1,38.0,excellent,b,0,2,0,9.7,733.86,2,1,0,1,1,0,14,1,gas,mixta,53.6,otoño,19.1,258.25,1,16,0.221,57.07,efficient
casa,108.7,3,3,19.0,average,d,1,2,1,17.7,514.61,0,1,4,5,1,0,21,0,ninguna,incandescente,83.2,verano,30.5,612.36,1,17,0.166,101.65,moderate
departamento,91.9,2,2,16.0,poor,b,0,3,1,20.8,1257.01,0,2,3,3,1,0,10,1,eléctrica,incandescente,85.4,primavera,15.6,732.45,1,17,0.172,125.98,inefficient
casa,100.7,5,3,18.0,excellent,b,0,5,0,11.9,1345.0,1,1,5,5,1,1,14,1,eléctrica,mixta,67.2,primavera,17.7,496.05,1,17,0.15,74.41,efficient
pequeño comercio,94.0,5,3,28.0,good,b,0,6,0,13.3,1891.44,2,2,4,3,0,0,17,1,eléctrica,mixta,65.2,otoño,15.1,638.5,1,20,0.177,113.01,efficient
casa,72.6,3,3,53.0,poor,a,0,4,0,13.0,925.49,0,1,1,1,1,0,6,1,gas,mixta,59.2,verano,32.4,247.42,1,20,0.192,47.5,moderate
casa,98.8,3,1,40.0,good,b,0,4,0,11.7,903.66,0,1,6,8,1,0,21,1,gas,led,71.0,otoño,11.9,428.75,1,17,0.185,79.32,efficient
casa,109.6,1,1,26.0,good,c,0,1,0,12.2,1330.0,1,1,0,1,1,0,15,1,eléctrica,led,77.6,otoño,20.1,251.04,1,19,0.185,46.44,moderate
casa,337.6,8,5,34.0,poor,a,0,7,0,13.2,7492.9,1,1,7,9,1,1,26,1,gas,mixta,57.8,primavera,15.6,1048.79,1,20,0.217,227.59,moderate
departamento,80.7,5,4,19.0,excellent,a,0,6,0,14.1,2355.77,1,1,2,3,1,0,11,1,eléctrica,mixta,66.1,verano,26.4,439.97,1,17,0.143,62.92,efficient
casa,110.4,5,4,8.0,good,b,0,5,1,21.3,1466.09,2,2,4,7,1,0,23,1,eléctrica,led,83.3,primavera,17.2,895.23,1,19,0.175,156.67,efficient
casa,101.3,2,4,39.0,excellent,a,0,4,1,21.4,2369.35,0,1,1,4,1,0,17,1,gas,incandescente,71.3,invierno,4.4,852.99,1,19,0.184,156.95,efficient
departamento,45.0,1,1,52.0,poor,b,0,2,0,12.1,531.86,1,1,2,0,1,0,11,0,ninguna,mixta,59.7,invierno,4.6,216.92,1,17,0.174,37.74,moderate
casa,69.4,1,1,64.0,poor,e,1,2,0,14.1,368.72,0,1,3,3,1,0,14,1,gas,incandescente,40.0,otoño,17.2,317.38,1,20,0.163,51.73,moderate
casa,51.3,1,1,28.0,good,e,0,1,0,11.9,498.2,1,1,0,0,1,0,10,1,eléctrica,incandescente,56.3,otoño,15.6,298.15,1,16,0.159,47.41,inefficient
pequeño comercio,142.9,7,3,20.0,excellent,a,0,8,0,8.0,1472.53,1,3,2,9,0,1,24,1,eléctrica,incandescente,63.2,invierno,6.3,648.36,1,18,0.196,127.08,efficient
casa,156.0,6,5,38.0,poor,d,0,8,0,9.2,6500.26,3,2,6,6,1,1,23,1,gas,led,70.0,otoño,8.0,482.99,1,21,0.183,88.39,moderate
casa,190.1,5,2,38.0,average,b,0,2,1,20.4,2766.92,0,1,2,2,1,0,11,1,gas,incandescente,86.2,otoño,18.5,874.49,1,17,0.167,146.04,inefficient
casa,117.3,5,3,36.0,poor,e,0,8,0,11.2,892.48,0,2,9,8,1,0,25,1,gas,incandescente,61.0,otoño,18.3,764.0,1,22,0.173,132.17,inefficient
departamento,48.2,1,1,46.0,average,b,0,2,1,13.9,813.82,3,1,1,3,1,0,14,0,ninguna,led,75.7,otoño,14.5,436.49,1,19,0.198,86.43,efficient
departamento,30.5,1,1,27.0,good,e,0,1,0,15.7,227.65,1,1,0,1,1,0,7,0,ninguna,mixta,66.9,verano,25.6,272.23,1,21,0.196,53.36,inefficient
casa,87.3,1,1,19.0,excellent,a,0,1,0,16.0,824.24,0,1,1,2,1,0,12,1,eléctrica,led,66.3,invierno,1.4,318.15,1,21,0.14,44.54,efficient
departamento,93.6,3,3,28.0,poor,b,0,5,0,15.7,1330.0,2,1,4,1,1,1,14,1,eléctrica,led,64.4,primavera,13.3,505.0,1,17,0.173,87.36,moderate
casa,142.6,2,3,5.0,good,b,0,2,1,20.8,2918.1,2,1,0,1,1,1,12,1,eléctrica,led,79.1,invierno,5.6,498.1,1,15,0.186,92.65,efficient
casa,119.9,3,1,18.0,excellent,e,0,2,1,18.0,914.46,1,2,2,2,1,0,14,1,eléctrica,mixta,46.6,verano,26.0,539.99,1,21,0.157,84.78,moderate
departamento,81.6,1,1,58.0,average,c,0,3,1,19.5,1330.0,2,1,2,5,1,1,16,1,gas,mixta,57.9,otoño,13.3,765.27,1,20,0.182,139.28,moderate
departamento,38.0,1,1,29.0,excellent,b,0,2,0,8.0,606.57,0,1,0,1,1,0,7,1,eléctrica,mixta,66.7,otoño,13.0,138.2,1,21,0.213,29.44,efficient
departamento,96.0,4,4,50.0,average,e,0,7,1,15.2,1274.36,1,1,3,8,1,0,24,1,gas,mixta,55.5,verano,28.5,1132.18,1,17,0.161,182.28,moderate
departamento,48.4,1,1,26.0,poor,c,0,1,1,21.7,589.92,0,1,1,1,1,0,9,1,eléctrica,mixta,72.5,verano,27.8,323.51,1,20,0.194,62.76,inefficient
departamento,78.3,1,1,6.0,average,a,0,2,0,10.6,874.91,0,1,3,0,1,0,9,1,eléctrica,led,94.4,verano,32.1,169.52,1,17,0.196,33.23,efficient
casa,199.9,5,3,25.0,average,c,0,4,0,11.2,7074.94,0,1,5,2,1,0,13,1,losa radiante,mixta,78.6,otoño,13.7,356.74,1,19,0.171,61.0,moderate
departamento,65.1,2,3,17.0,good,a,0,2,1,22.0,1778.5,2,1,0,2,1,0,11,1,eléctrica,mixta,72.4,verano,30.0,827.72,1,22,0.155,128.3,moderate
departamento,60.4,1,2,34.0,poor,b,0,3,0,13.5,1309.68,1,1,0,3,1,0,12,1,gas,incandescente,77.9,otoño,10.5,384.44,1,19,0.167,64.2,moderate
departamento,60.4,3,2,29.0,excellent,e,0,4,0,16.5,650.36,0,1,3,3,1,0,14,1,eléctrica,led,50.8,invierno,8.4,660.18,1,15,0.169,111.57,efficient
casa,245.3,5,5,15.0,good,a,0,5,0,12.9,3235.82,5,1,3,4,1,1,20,1,eléctrica,incandescente,69.4,primavera,19.9,595.44,1,21,0.146,86.93,efficient
departamento,60.0,1,1,24.0,excellent,b,0,3,0,16.5,2674.31,0,1,4,2,1,0,13,1,eléctrica,led,50.6,otoño,15.0,373.49,1,16,0.183,68.35,efficient
departamento,72.5,1,2,20.0,poor,c,0,1,0,13.7,1262.76,1,1,1,0,1,0,7,1,eléctrica,mixta,67.1,primavera,25.8,180.76,1,17,0.167,30.19,inefficient
casa,194.6,4,1,39.0,poor,a,0,4,0,10.2,9671.01,2,1,2,2,1,0,9,1,gas,led,82.1,verano,23.2,551.61,1,18,0.185,102.05,moderate
departamento,44.0,1,1,28.0,poor,e,0,3,1,24.0,639.47,0,2,4,2,1,0,16,1,eléctrica,mixta,62.4,otoño,15.7,559.95,1,15,0.18,100.79,inefficient
casa,220.5,5,2,39.0,poor,e,0,2,0,13.8,2707.53,5,1,3,1,1,0,15,1,gas,led,45.5,otoño,13.2,419.66,1,15,0.16,67.15,inefficient
departamento,48.7,1,1,41.0,excellent,a,0,2,0,12.2,849.21,1,2,2,1,1,0,13,0,ninguna,mixta,42.6,verano,28.1,320.92,1,20,0.198,63.54,efficient
departamento,70.6,2,4,17.0,good,c,0,1,1,21.7,574.41,0,1,0,2,1,0,13,1,eléctrica,incandescente,78.8,primavera,18.0,785.57,1,19,0.214,168.11,inefficient
casa,145.0,2,1,7.0,excellent,b,0,3,1,18.3,2249.91,2,1,4,3,1,0,18,1,eléctrica,led,81.2,otoño,17.3,550.49,1,19,0.183,100.74,efficient
departamento,66.6,1,2,13.0,good,a,0,1,0,12.3,814.34,1,1,0,2,1,0,13,1,eléctrica,mixta,78.6,primavera,17.8,254.3,1,18,0.189,48.06,moderate
casa,212.1,6,5,2.0,good,b,0,8,0,12.1,4600.24,4,2,5,7,1,1,24,1,losa radiante,led,75.6,verano,32.6,1040.84,1,19,0.197,205.05,efficient
casa,119.2,1,1,5.0,excellent,b,0,1,0,8.0,1559.24,1,1,2,0,1,0,10,0,ninguna,led,83.8,invierno,3.8,128.04,1,18,0.177,22.66,efficient
departamento,52.4,3,1,49.0,poor,e,0,2,1,19.1,741.31,0,1,1,2,1,0,8,1,gas,mixta,68.8,invierno,6.7,349.48,1,21,0.158,55.22,inefficient
casa,235.2,6,3,43.0,excellent,c,0,4,0,11.3,4973.51,2,1,2,5,1,1,17,0,ninguna,led,48.3,invierno,10.2,360.36,1,20,0.181,65.23,efficient
departamento,40.4,2,3,40.0,poor,b,0,2,1,21.8,865.06,0,1,0,2,1,0,8,1,gas,led,70.5,primavera,18.9,349.16,1,15,0.146,50.98,moderate
departamento,45.6,1,2,49.0,poor,c,0,2,1,20.5,707.87,0,1,3,1,1,0,12,1,gas,incandescente,71.7,verano,21.2,599.88,1,21,0.175,104.98,inefficient
casa,155.7,6,3,48.0,good,b,0,7,0,10.5,1736.71,1,2,7,3,1,0,21,1,gas,mixta,65.6,invierno,2.7,628.76,1,19,0.209,131.41,efficient
departamento,44.1,1,1,44.0,poor,d,0,1,1,23.2,489.54,0,1,0,3,1,0,13,1,gas,mixta,62.1,invierno,4.8,646.54,1,20,0.172,111.2,inefficient
casa,100.6,6,5,22.0,average,d,0,3,0,11.5,881.94,0,2,1,3,1,0,10,1,eléctrica,led,87.0,invierno,7.8,367.61,1,17,0.206,75.73,moderate
departamento,31.5,1,1,55.0,average,d,0,1,1,19.6,235.88,1,2,0,1,1,0,10,1,gas,incandescente,45.4,primavera,24.1,686.11,1,20,0.2,137.22,inefficient
casa,124.0,3,3,23.0,excellent,c,0,2,1,20.5,1944.25,0,2,1,1,1,1,8,1,eléctrica,led,75.3,invierno,12.7,612.85,1,19,0.182,111.54,efficient
departamento,98.0,7,3,23.0,average,a,0,2,1,14.3,1061.04,0,1,2,2,1,0,15,1,eléctrica,mixta,65.1,otoño,12.4,427.37,1,19,0.157,67.1,moderate
departamento,71.5,1,1,59.0,average,e,0,4,0,14.4,2614.91,1,2,3,6,1,0,25,1,gas,mixta,39.1,verano,28.6,851.72,1,17,0.207,176.31,inefficient
casa,145.8,4,4,21.0,good,a,0,5,0,11.0,4395.44,1,1,2,6,1,0,13,1,losa radiante,incandescente,86.6,primavera,24.3,606.47,1,16,0.166,100.67,efficient
casa,67.0,4,4,41.0,excellent,b,0,5,0,12.2,1268.22,0,2,2,7,1,0,18,1,gas,led,73.6,invierno,7.4,356.83,1,19,0.172,61.37,efficient
casa,191.9,6,5,29.0,excellent,e,0,6,1,18.6,854.72,2,1,8,4,1,0,21,1,eléctrica,led,86.6,verano,25.7,498.22,1,19,0.155,77.22,efficient
departamento,51.5,2,1,73.0,poor,d,0,2,1,23.3,230.59,1,1,2,2,1,0,11,0,ninguna,mixta,64.8,invierno,10.5,548.77,1,18,0.197,108.11,inefficient
casa,57.0,1,1,17.0,good,e,0,1,1,22.6,1559.16,0,1,0,1,1,0,6,1,eléctrica,mixta,64.4,otoño,16.5,334.75,1,19,0.186,62.26,moderate
casa,167.0,4,4,26.0,poor,d,0,3,1,23.0,1234.68,1,2,2,1,1,0,12,1,eléctrica,led,69.8,invierno,1.6,944.62,1,22,0.147,138.86,inefficient
casa,123.8,5,5,67.0,average,c,0,5,0,13.9,1990.7,1,1,4,5,1,1,20,1,gas,led,52.6,otoño,13.5,479.08,1,19,0.191,91.5,moderate
casa,111.6,4,3,23.0,good,d,0,6,1,21.6,1075.0,1,2,3,3,1,0,13,1,eléctrica,mixta,66.7,invierno,5.2,1135.22,1,21,0.198,224.77,moderate
casa,70.4,1,1,5.0,excellent,a,0,1,1,19.2,964.65,0,1,0,1,1,0,10,1,eléctrica,mixta,69.6,invierno,5.1,539.98,1,16,0.18,97.2,moderate
departamento,67.8,1,1,63.0,poor,e,0,1,0,13.4,1077.47,1,1,1,2,1,0,13,1,gas,mixta,49.2,invierno,5.2,283.85,1,19,0.181,51.38,inefficient
departamento,76.8,2,3,32.0,average,d,0,2,1,19.7,866.35,0,1,0,2,1,0,14,1,gas,mixta,54.5,invierno,7.6,515.01,1,18,0.202,104.03,inefficient
departamento,107.0,1,1,30.0,good,b,0,4,1,16.8,1932.34,0,1,0,6,1,1,14,1,eléctrica,mixta,46.3,primavera,24.0,629.07,1,19,0.165,103.8,efficient
casa,119.7,1,1,57.0,good,b,0,1,0,11.6,942.49,3,1,1,1,1,0,10,1,gas,mixta,58.2,otoño,17.5,220.35,1,20,0.188,41.43,efficient
departamento,97.3,2,1,40.0,poor,a,0,4,0,9.2,1011.26,0,2,3,0,1,0,8,1,gas,incandescente,64.9,otoño,11.7,275.83,1,19,0.178,49.1,moderate
departamento,56.3,1,1,29.0,average,a,0,1,0,8.0,1283.86,0,1,1,0,1,0,9,1,eléctrica,mixta,82.5,primavera,19.2,127.17,1,18,0.172,21.87,moderate
departamento,54.5,2,3,11.0,good,a,0,2,0,10.6,1954.53,0,1,0,2,1,1,12,1,eléctrica,led,74.1,verano,26.5,158.84,1,17,0.18,28.59,efficient
departamento,52.2,3,2,12.0,good,a,0,4,0,12.5,892.26,0,1,1,3,1,0,9,0,ninguna,mixta,77.9,primavera,20.0,295.96,1,17,0.16,47.35,efficient
departamento,59.4,2,2,10.0,good,d,0,2,0,10.0,634.25,1,1,0,2,1,0,16,1,eléctrica,incandescente,70.9,invierno,11.1,576.84,1,20,0.186,107.29,inefficient
casa,80.4,1,2,39.0,poor,b,0,5,0,8.0,743.81,0,1,2,5,1,0,13,1,gas,mixta,47.2,verano,28.3,229.14,1,20,0.182,41.7,moderate
departamento,138.6,2,4,34.0,poor,b,0,2,1,19.7,4583.08,2,1,3,3,1,1,15,1,gas,led,78.4,primavera,21.0,609.85,1,19,0.194,118.31,inefficient
casa,110.1,2,2,28.0,good,b,0,3,0,8.0,3093.56,0,1,0,1,1,1,7,1,eléctrica,mixta,58.7,primavera,23.2,156.15,1,18,0.149,23.27,efficient
casa,147.7,4,1,61.0,poor,d,0,5,0,10.2,636.05,1,2,6,4,1,0,21,1,gas,mixta,46.3,verano,35.2,678.4,1,19,0.191,129.57,inefficient
casa,75.2,1,1,57.0,good,d,0,2,0,15.2,608.25,0,1,0,2,1,0,8,1,gas,led,57.3,invierno,9.0,260.88,1,19,0.221,57.65,moderate
casa,118.6,4,3,12.0,good,d,0,3,1,22.0,2983.31,3,1,0,1,1,0,8,1,eléctrica,incandescente,75.3,primavera,20.7,851.17,1,17,0.196,166.83,inefficient
departamento,89.3,3,1,25.0,poor,b,0,1,1,20.8,474.28,1,1,1,2,1,0,12,1,eléctrica,led,66.5,otoño,16.2,365.74,1,19,0.185,67.66,moderate
casa,158.5,5,4,18.0,poor,b,0,8,1,19.0,426.23,0,1,4,11,1,0,21,1,eléctrica,incandescente,72.0,verano,24.9,1596.45,1,22,0.182,290.55,inefficient
departamento,87.3,4,1,28.0,poor,e,0,4,0,8.0,830.19,0,1,2,2,1,0,10,1,gas,led,34.2,primavera,24.5,196.6,1,18,0.171,33.62,inefficient
departamento,71.6,1,1,25.0,poor,e,0,2,0,13.5,2445.81,2,1,2,2,1,0,12,1,eléctrica,led,60.0,primavera,21.4,217.66,1,19,0.165,35.91,inefficient
casa,84.4,1,5,26.0,excellent,e,0,3,0,12.5,3687.31,2,1,0,3,1,0,9,1,eléctrica,incandescente,66.7,otoño,19.0,388.0,1,21,0.182,70.62,moderate
casa,119.1,4,1,48.0,average,a,0,6,0,8.3,8235.98,3,1,4,3,1,1,19,1,gas,incandescente,58.3,primavera,23.6,582.12,1,19,0.187,108.86,moderate
departamento,96.5,7,4,30.0,excellent,b,0,7,1,18.2,456.06,1,1,4,6,1,0,17,1,eléctrica,led,61.8,primavera,21.7,727.79,1,19,0.203,147.74,efficient
casa,39.4,1,1,30.0,poor,a,0,1,0,8.0,375.21,1,1,2,0,1,0,13,1,eléctrica,mixta,71.5,verano,30.7,238.54,1,20,0.137,32.68,moderate
casa,175.0,6,2,19.0,excellent,e,0,8,0,15.6,6049.88,3,1,11,8,1,0,25,1,losa radiante,led,66.7,otoño,13.5,662.98,1,17,0.158,104.75,efficient
pequeño comercio,66.7,1,1,33.0,poor,e,0,2,0,18.0,1034.63,1,2,3,1,0,0,10,1,gas,incandescente,73.3,otoño,18.0,620.81,1,17,0.193,119.82,inefficient
casa,87.2,3,2,25.0,good,a,1,2,1,24.0,765.66,1,1,2,1,1,0,10,0,ninguna,mixta,74.4,otoño,11.9,245.54,1,20,0.199,48.86,efficient
casa,86.0,2,1,51.0,poor,a,0,4,1,23.6,1929.38,0,1,2,3,1,0,12,0,ninguna,mixta,73.3,verano,24.5,773.22,1,20,0.179,138.41,moderate
departamento,47.2,1,1,39.0,good,c,0,2,0,10.7,929.23,2,1,1,3,1,0,12,1,gas,led,31.8,invierno,7.4,188.16,1,19,0.169,31.8,efficient
departamento,49.3,2,2,14.0,good,e,0,3,1,16.6,356.38,0,2,3,6,1,0,16,1,eléctrica,led,80.4,invierno,2.5,747.57,1,23,0.196,146.52,moderate
casa,123.9,3,5,30.0,good,a,0,3,0,11.2,2332.11,2,1,2,1,1,0,10,1,eléctrica,led,61.0,primavera,16.2,275.39,1,20,0.192,52.87,efficient
pequeño comercio,104.4,1,1,9.0,good,e,0,1,0,8.0,1705.49,1,2,1,2,0,0,10,1,eléctrica,led,81.4,otoño,13.3,112.8,1,15,0.163,18.39,moderate
casa,118.8,5,4,47.0,poor,e,0,8,0,13.1,1498.83,1,2,2,7,1,1,21,1,gas,led,59.9,primavera,25.8,649.71,1,20,0.18,116.95,moderate
casa,180.1,6,3,9.0,poor,c,0,5,1,20.0,1779.1,1,2,0,3,1,0,12,0,ninguna,led,70.2,primavera,21.8,717.74,1,23,0.201,144.27,moderate
departamento,46.4,1,1,77.0,average,e,0,1,0,16.3,290.52,0,1,0,1,1,0,10,1,gas,incandescente,35.4,otoño,13.8,406.1,1,18,0.171,69.44,inefficient
departamento,63.1,2,1,36.0,good,c,0,1,1,19.2,1185.34,0,1,1,1,1,0,6,0,ninguna,led,64.3,primavera,25.0,193.61,1,19,0.195,37.75,moderate
departamento,96.3,2,1,35.0,good,b,0,1,0,14.3,1287.91,3,1,0,0,1,0,9,1,gas,mixta,70.6,primavera,20.2,258.35,1,21,0.177,45.73,moderate
departamento,61.9,1,2,65.0,good,c,0,4,0,14.2,1029.97,0,1,7,4,1,0,17,1,gas,incandescente,48.8,otoño,12.2,794.93,1,17,0.191,151.83,moderate
casa,135.4,8,5,22.0,excellent,a,0,7,1,24.0,2131.8,2,2,2,9,1,0,20,1,eléctrica,incandescente,74.4,verano,29.8,2059.77,1,19,0.193,397.54,moderate
casa,89.2,1,1,4.0,good,b,0,2,0,12.2,8336.53,5,1,3,4,1,0,18,1,losa radiante,led,74.1,verano,28.7,655.38,1,18,0.187,122.56,moderate
casa,116.9,3,1,61.0,average,e,0,1,1,17.3,3650.84,3,1,1,1,1,1,13,1,gas,led,58.3,otoño,19.9,328.12,1,18,0.183,60.05,inefficient
casa,157.1,4,3,35.0,poor,a,0,4,0,12.3,1620.88,0,1,4,2,1,0,14,1,gas,mixta,56.6,otoño,15.7,485.56,1,18,0.184,89.34,moderate
departamento,68.1,1,1,7.0,excellent,a,0,1,0,11.5,529.43,0,1,0,0,1,0,6,1,eléctrica,led,86.8,primavera,17.8,119.49,1,17,0.132,15.77,efficient
casa,164.8,3,1,77.0,poor,c,0,2,0,13.0,940.56,2,1,0,1,1,0,15,1,gas,led,30.4,primavera,28.2,293.79,1,20,0.179,52.59,moderate
departamento,74.3,1,2,15.0,poor,c,0,1,1,16.1,404.61,1,1,0,3,1,0,12,1,eléctrica,mixta,73.9,verano,26.3,533.0,1,18,0.159,84.75,inefficient
casa,140.3,8,2,22.0,average,d,0,6,0,14.0,2157.78,3,2,3,4,1,0,16,0,ninguna,mixta,61.1,primavera,21.3,492.59,1,16,0.17,83.74,moderate
departamento,58.9,1,1,29.0,poor,a,0,4,0,14.3,983.77,1,1,4,4,1,0,16,1,eléctrica,mixta,69.8,otoño,13.0,384.08,1,17,0.18,69.13,moderate
casa,164.0,4,2,35.0,good,b,0,4,1,16.8,2367.63,5,2,7,4,1,0,27,1,gas,mixta,68.5,verano,27.2,1340.52,1,19,0.184,246.66,moderate
casa,55.0,2,2,15.0,good,a,0,4,0,12.8,612.85,1,1,0,4,1,0,9,1,eléctrica,mixta,78.8,otoño,9.7,344.37,1,19,0.192,66.12,efficient
departamento,74.3,2,2,15.0,good,b,0,1,0,14.3,492.01,0,2,1,1,1,0,9,1,eléctrica,incandescente,82.1,primavera,18.0,389.5,1,18,0.229,89.2,moderate
departamento,62.0,1,1,27.0,average,c,0,2,0,14.0,265.06,0,1,5,2,1,0,15,1,eléctrica,led,66.7,otoño,17.9,341.19,1,18,0.154,52.54,moderate
casa,108.6,1,1,27.0,good,e,0,2,1,24.0,3315.7,2,1,1,2,1,0,13,1,eléctrica,mixta,62.6,primavera,15.7,637.63,1,15,0.19,121.15,inefficient
casa,99.2,3,1,36.0,good,b,0,4,1,21.1,4318.72,2,2,2,4,1,1,13,1,gas,incandescente,66.6,invierno,13.4,871.85,1,18,0.166,144.73,moderate
