id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
9802,Departamento,55.2,2,2,16.0,Average,A,False,1,True,19.5,267.41,0,1,0,2,1,0,8,True,Eléctrica,Mixta,83.8,Otoño,13.5,311.65,True,15,0.215,67.0,35.3,Moderate
9803,Casa,123.9,3,2,25.0,Good,E,False,1,True,24.0,1784.07,2,1,0,1,1,0,9,True,Eléctrica,Mixta,66.6,Primavera,19.5,500.15,True,18,0.187,93.53,9.9,Inefficient
9804,Casa,349.2,8,3,15.0,Excellent,B,False,5,True,19.2,2004.49,1,2,1,8,1,0,18,True,Eléctrica,LED,63.3,Invierno,9.0,887.23,True,18,0.163,144.62,66.3,Efficient
9805,Casa,94.8,5,2,,Good,E,False,2,True,21.0,1531.06,2,1,3,3,1,0,17,False,Ninguna,Incandescente,71.8,Verano,25.3,1514.81,True,18,0.162,245.4,0.0,Inefficient
9806,Casa,94.1,2,1,67.0,Poor,D,False,1,False,9.2,1090.19,0,1,0,0,1,0,9,True,Gas,Incandescente,37.8,Verano,30.5,212.26,True,20,0.216,45.85,3.2,Inefficient
9807,Departamento,59.0,1,1,39.0,Poor,B,False,1,False,9.9,1662.45,0,1,1,0,1,0,5,False,Ninguna,LED,59.2,Invierno,5.0,103.99,True,19,0.162,16.85,40.3,Moderate
9808,Casa,66.4,1,3,14.0,Good,A,False,2,True,20.8,2330.42,2,1,1,2,1,0,11,True,Eléctrica,Mixta,69.6,Verano,30.7,710.88,True,15,0.186,132.22,39.6,Moderate
9809,Departamento,66.9,5,5,23.0,Poor,C,False,6,False,8.2,1472.09,2,1,5,5,1,1,21,True,Eléctrica,LED,70.7,Verano,25.3,563.56,True,19,0.205,115.53,34.4,Moderate
9810,Casa,294.0,8,2,32.0,Good,A,False,8,False,9.4,1127.59,1,2,5,6,1,0,23,True,Gas,LED,61.0,Invierno,4.4,501.26,True,22,0.164,82.21,64.2,Efficient
9811,Casa,142.6,4,1,24.0,Poor,A,False,6,True,22.8,1452.61,0,1,6,11,1,0,19,True,Eléctrica,Mixta,80.3,Primavera,19.3,916.67,True,19,0.174,159.5,44.7,Moderate
9812,Casa,74.1,1,1,53.0,Excellent,E,False,2,False,14.4,886.21,0,2,4,3,1,0,12,True,Gas,LED,61.2,Otoño,15.9,245.0,True,23,0.174,42.63,50.2,Moderate
9813,Pequeño Comercio,88.3,3,1,19.0,Good,D,False,5,False,12.7,661.91,2,2,3,7,0,1,17,True,Eléctrica,Incandescente,91.6,Verano,25.9,896.34,True,21,0.186,166.72,50.3,Moderate
9814,Casa,104.6,2,1,40.0,Poor,B,False,1,False,14.9,1629.82,0,1,3,0,1,0,8,True,Gas,LED,65.5,Invierno,2.1,156.8,True,16,0.158,24.77,42.2,Moderate
9815,Casa,171.0,6,5,11.0,Good,A,False,6,False,9.8,3549.21,2,2,2,5,1,0,16,True,Eléctrica,Mixta,76.5,Primavera,20.7,439.9,True,19,0.186,81.82,63.8,Efficient
9816,Casa,106.2,2,1,31.0,Average,E,False,1,False,12.9,1735.72,1,1,1,1,1,0,9,True,Gas,LED,59.3,Primavera,17.9,199.78,True,20,0.17,33.96,40.3,Moderate
9817,Casa,144.0,7,2,46.0,Good,E,False,8,False,16.8,1912.73,2,1,4,5,1,0,17,True,Gas,Mixta,69.4,Primavera,23.2,893.65,True,18,0.19,169.79,38.6,Moderate
9818,Pequeño Comercio,219.1,5,1,47.0,Poor,D,False,8,False,14.9,2031.46,3,2,2,5,0,1,22,True,Gas,Incandescente,76.9,Verano,28.4,1476.84,True,18,0.17,251.06,20.4,Inefficient
9819,Casa,131.5,6,1,4.0,Good,C,True,7,True,15.7,3947.67,2,2,6,4,1,1,19,True,Eléctrica,LED,79.2,Verano,23.5,382.25,True,17,0.174,66.51,81.2,Efficient
9820,Casa,189.1,6,3,42.0,Excellent,B,False,3,True,16.1,2747.2,5,2,0,2,1,0,16,True,Gas,Incandescente,59.5,Primavera,22.1,662.75,True,21,0.183,121.28,47.0,Moderate
9821,Casa,65.4,4,2,,Average,D,False,3,False,8.0,994.04,1,1,2,3,1,0,13,True,Gas,Incandescente,66.3,Verano,26.4,384.43,True,18,0.181,69.58,25.4,Moderate
9822,Departamento,62.2,3,2,58.0,Poor,E,False,1,False,13.2,1265.58,0,1,2,1,1,0,13,True,Gas,Incandescente,58.7,Otoño,14.8,460.21,True,17,0.191,87.9,0.0,Inefficient
9823,Departamento,59.9,1,2,34.0,Poor,E,False,1,True,23.0,2857.02,1,2,1,2,1,0,10,False,Ninguna,LED,70.2,Otoño,17.5,266.97,True,17,0.164,43.78,9.7,Inefficient
9824,Casa,133.1,6,2,16.0,Excellent,B,False,8,False,13.6,1752.28,3,1,7,9,1,0,25,True,Eléctrica,Mixta,70.7,Verano,26.2,957.01,True,15,0.154,147.38,68.1,Efficient
9825,Casa,145.0,4,3,42.0,Excellent,E,False,5,False,8.0,1880.17,3,2,4,4,1,0,18,True,Gas,Incandescente,75.4,Verano,25.5,491.45,True,20,0.194,95.34,42.3,Moderate
9826,Casa,61.6,1,3,18.0,Good,A,False,1,False,13.0,819.46,0,1,0,0,1,0,5,True,Eléctrica,Mixta,51.1,Otoño,14.1,182.16,True,21,0.137,24.96,50.9,Moderate
9827,Casa,209.0,8,2,19.0,Good,B,False,8,False,8.3,,3,2,4,2,1,0,14,True,Eléctrica,Incandescente,68.8,Invierno,10.8,553.06,True,18,0.151,83.51,53.7,Efficient
9828,Casa,245.0,8,3,39.0,Excellent,D,False,8,False,13.0,6303.02,2,2,4,5,1,1,21,True,Gas,Incandescente,72.3,Verano,32.2,1368.06,True,18,0.18,246.25,44.3,Moderate
9829,Departamento,63.4,1,1,9.0,Poor,C,False,1,False,8.0,681.92,0,1,1,1,1,0,13,True,Eléctrica,LED,84.8,Invierno,10.1,329.0,True,18,0.201,66.13,21.4,Inefficient
9830,Departamento,57.7,3,2,39.0,Excellent,E,False,1,False,16.8,660.93,0,1,1,4,1,0,14,True,Gas,Mixta,55.5,Verano,20.6,405.3,True,20,0.16,64.85,15.8,Inefficient
9831,Departamento,148.0,2,2,20.0,Poor,E,False,3,True,19.6,2830.4,3,1,0,6,1,0,19,True,Eléctrica,Incandescente,44.9,Invierno,10.2,1648.57,True,18,0.189,311.58,0.0,Inefficient
9832,Casa,104.3,3,2,35.0,Poor,B,False,4,False,12.4,4494.0,1,2,4,5,1,0,17,True,Gas,Mixta,,Otoño,17.0,426.6,True,21,0.181,77.21,32.6,Moderate
9833,Departamento,59.4,1,1,37.0,Poor,A,False,1,False,13.9,1375.32,1,1,1,1,1,0,8,True,Gas,LED,68.4,Verano,22.9,250.87,True,21,0.187,46.91,31.0,Moderate
9834,Casa,140.3,6,4,20.0,Average,A,True,4,False,12.4,3838.95,4,2,4,7,1,0,22,True,Eléctrica,Incandescente,73.9,Otoño,12.8,233.03,True,17,0.166,38.68,56.3,Efficient
9835,Departamento,51.5,2,1,30.0,Excellent,B,False,3,False,11.1,491.07,0,1,5,2,1,0,14,True,Eléctrica,Mixta,58.1,Primavera,18.6,328.9,True,18,0.178,58.54,60.5,Efficient
9836,Departamento,69.0,3,2,57.0,Poor,D,False,1,False,,887.42,0,1,0,0,1,0,7,True,Gas,Incandescente,47.6,Primavera,25.8,262.69,True,18,0.153,40.19,0.8,Inefficient
9837,Casa,136.0,5,1,8.0,Good,A,False,3,False,15.3,882.13,0,1,2,3,1,0,13,True,Eléctrica,LED,97.2,Invierno,8.1,562.21,True,20,0.225,126.5,74.4,Efficient
9838,Departamento,70.0,4,3,11.0,Good,E,False,7,True,17.4,1048.14,1,2,9,9,1,0,31,False,Ninguna,LED,77.7,Invierno,8.6,1023.68,True,20,0.166,169.93,46.6,Moderate
9839,Casa,130.4,4,3,70.0,Poor,C,False,2,False,12.2,2118.71,0,1,0,5,1,1,10,True,Gas,Mixta,51.6,Verano,26.4,269.52,True,17,0.166,44.74,30.3,Moderate
9840,Casa,267.8,3,2,24.0,Good,B,False,1,False,10.0,3180.01,1,1,0,0,1,0,10,True,Eléctrica,Mixta,73.0,Primavera,21.4,379.15,True,17,0.147,55.74,26.0,Moderate
9841,Departamento,79.5,1,1,8.0,Good,A,False,1,True,24.0,1343.52,1,1,1,1,1,0,10,False,Ninguna,LED,78.8,Verano,29.7,455.55,True,20,0.183,83.37,43.9,Moderate
9842,Departamento,66.4,1,1,17.0,Good,E,False,1,True,19.6,439.97,1,1,1,1,1,0,12,True,Eléctrica,Mixta,70.1,Verano,29.0,544.7,True,16,0.16,87.15,12.3,Inefficient
9843,Casa,70.3,4,3,33.0,Excellent,B,False,6,False,12.1,1659.41,0,1,6,5,1,1,21,False,Ninguna,Mixta,66.8,Primavera,20.8,580.53,True,20,0.184,106.82,61.6,Efficient
9844,Pequeño Comercio,181.8,8,2,28.0,Average,B,False,8,False,12.1,1814.99,3,3,3,11,0,0,26,True,Eléctrica,LED,69.3,Primavera,22.8,857.98,True,19,0.172,147.57,60.4,Efficient
9845,Casa,232.4,8,5,27.0,Poor,E,False,8,False,11.5,3392.95,2,2,10,3,1,0,25,True,Eléctrica,Mixta,62.2,Otoño,13.7,751.52,True,19,0.144,108.22,23.6,Inefficient
9846,Casa,88.9,1,4,,Excellent,A,False,1,True,,1696.71,2,1,2,2,1,0,12,False,Ninguna,Incandescente,89.3,Otoño,22.7,520.65,True,21,0.193,100.49,36.5,Moderate
9847,Casa,343.9,8,5,11.0,Good,B,False,7,True,17.2,,4,1,6,6,1,0,20,False,Ninguna,LED,72.5,Verano,25.5,1228.14,True,15,0.205,251.77,55.2,Efficient
9848,Departamento,81.6,3,4,66.0,Average,A,False,4,False,13.8,884.46,1,1,3,2,1,0,13,False,Ninguna,Mixta,39.5,Invierno,7.5,547.86,True,20,0.235,128.75,39.0,Moderate
9849,Departamento,68.2,2,1,28.0,Good,A,False,2,False,8.0,2261.58,0,1,1,0,1,0,7,True,Eléctrica,Incandescente,58.6,Primavera,22.2,210.6,True,15,0.169,35.59,53.0,Efficient
9850,Casa,178.7,1,1,35.0,Average,D,False,2,True,16.4,4967.92,3,2,1,2,1,0,16,True,Gas,Incandescente,77.4,Primavera,19.3,900.37,True,15,0.172,154.86,1.9,Inefficient
9851,Casa,100.9,4,1,,Good,B,False,6,False,10.6,990.23,1,1,2,4,1,0,14,False,Ninguna,LED,69.0,Invierno,8.2,350.93,True,19,0.198,69.48,59.0,Efficient
9852,Departamento,53.8,1,2,39.0,Good,E,False,2,True,21.3,1344.55,0,1,3,3,1,0,14,True,Gas,LED,64.8,Invierno,7.4,387.42,True,20,0.172,66.64,38.7,Moderate
9853,Departamento,85.6,2,2,26.0,Average,C,False,2,False,14.7,3185.67,2,1,1,1,1,1,9,True,Eléctrica,LED,64.9,Otoño,16.3,281.82,True,18,0.144,40.58,56.0,Efficient
9854,Departamento,60.8,3,3,12.0,Good,B,False,6,False,15.7,1143.23,0,1,4,2,1,0,11,False,Ninguna,Mixta,64.2,Otoño,12.8,653.97,True,19,0.168,109.87,54.1,Efficient
9855,Casa,98.2,1,3,15.0,Poor,C,False,1,False,13.4,900.22,0,1,0,0,1,0,11,True,Eléctrica,Incandescente,77.2,Primavera,20.7,412.37,True,21,0.208,85.77,0.0,Inefficient
9856,Departamento,38.5,2,1,50.0,Average,A,False,4,False,13.9,557.75,1,1,3,3,1,0,13,False,Ninguna,Mixta,45.2,Primavera,19.2,358.48,True,17,0.156,55.92,53.0,Efficient
9857,Departamento,89.2,2,1,7.0,Good,B,False,1,False,12.5,395.18,0,1,0,3,1,0,15,False,Ninguna,LED,75.2,Verano,25.2,254.69,True,17,0.178,45.33,62.5,Efficient
9858,Departamento,52.7,3,1,8.0,Good,C,False,1,True,18.4,1259.79,1,2,1,2,1,0,14,True,Eléctrica,LED,91.2,Invierno,9.5,450.81,True,19,0.184,82.95,27.3,Moderate
9859,Casa,45.4,1,1,43.0,Average,E,False,4,True,24.0,2590.61,0,2,2,4,1,0,17,True,Gas,Mixta,51.6,Verano,27.9,974.59,True,17,0.136,132.54,13.7,Inefficient
9860,Casa,257.8,4,1,,Average,D,False,6,True,16.3,4053.04,3,2,4,9,1,0,28,False,Ninguna,Mixta,85.7,Otoño,15.4,1129.06,True,18,0.196,221.3,35.9,Moderate
9861,Departamento,63.9,2,3,6.0,Excellent,A,False,1,True,14.1,3739.78,1,1,0,2,1,1,7,True,Eléctrica,LED,79.2,Otoño,13.8,168.55,True,17,0.188,31.69,81.4,Efficient
9862,Departamento,71.5,1,2,28.0,Poor,B,False,1,True,14.9,820.44,0,1,0,1,1,0,5,True,Eléctrica,LED,69.8,Otoño,11.3,176.96,True,21,0.187,33.09,46.3,Moderate
9863,Casa,120.9,2,1,17.0,Average,A,False,2,False,12.1,823.24,1,2,1,0,1,0,10,True,Eléctrica,Mixta,75.0,Verano,29.0,310.95,True,19,0.194,60.32,56.1,Efficient
9864,Casa,201.9,4,4,48.0,Poor,D,False,8,True,20.5,660.42,1,2,10,8,1,0,26,True,Gas,LED,56.8,Invierno,4.4,747.54,True,23,0.158,118.11,34.5,Moderate
9865,Departamento,89.8,3,3,6.0,Good,C,False,5,False,13.9,1428.65,0,2,1,4,1,0,10,True,Eléctrica,LED,85.3,Verano,27.6,437.27,True,20,0.15,65.59,68.6,Efficient
9866,Departamento,62.4,1,1,21.0,Excellent,E,False,1,False,12.8,613.78,0,1,0,0,1,0,9,True,Eléctrica,Mixta,63.5,Otoño,14.5,232.79,True,15,0.151,35.15,38.7,Moderate
9867,Casa,57.4,1,1,18.0,Average,A,True,4,False,14.2,504.53,1,2,4,4,1,1,20,False,Ninguna,Mixta,77.1,Primavera,23.1,250.33,True,20,0.17,42.56,62.0,Efficient
9868,Casa,164.6,5,2,40.0,Poor,A,False,5,True,22.7,2887.42,2,2,5,5,1,0,16,True,Gas,LED,79.3,Verano,29.5,1444.32,True,16,0.16,231.09,28.5,Moderate
9869,Casa,121.8,4,3,62.0,Poor,D,False,4,False,10.5,2781.75,3,2,2,4,1,0,17,True,Gas,LED,57.0,Invierno,2.9,334.14,True,14,0.18,60.15,40.4,Moderate
9870,Casa,72.3,2,2,26.0,Excellent,A,False,1,True,22.2,1369.09,0,1,2,3,1,0,13,True,Eléctrica,Mixta,64.4,Invierno,9.0,484.31,True,20,0.206,99.77,37.4,Moderate
9871,Casa,175.4,5,4,15.0,Excellent,B,False,7,False,12.9,1744.68,0,1,4,11,1,1,22,True,Eléctrica,Mixta,81.2,Verano,26.9,759.52,True,21,0.179,135.95,68.4,Efficient
9872,Casa,120.9,3,1,21.0,Good,B,False,3,False,10.7,1257.03,1,1,5,1,1,0,17,False,Ninguna,Mixta,78.8,Invierno,5.1,380.97,True,20,0.147,56.0,64.3,Efficient
9873,Casa,97.0,2,2,51.0,Average,E,False,2,False,14.5,2393.35,1,2,2,1,1,0,9,True,Gas,Incandescente,57.9,Primavera,14.8,417.09,True,17,0.165,68.82,4.9,Inefficient
9874,Casa,151.8,6,5,11.0,Excellent,A,False,2,False,11.4,472.14,0,1,2,1,1,0,9,True,Eléctrica,LED,83.7,Verano,27.8,205.29,True,20,0.19,39.01,92.1,Efficient
9875,Casa,181.6,8,5,61.0,Excellent,C,False,8,False,13.5,6367.28,3,1,1,3,1,0,14,True,Gas,Mixta,51.7,Otoño,19.0,628.73,True,17,0.205,128.89,49.9,Moderate
9876,Departamento,71.4,3,1,5.0,Excellent,B,False,4,False,13.9,3179.6,1,1,4,5,1,1,17,True,Eléctrica,LED,77.7,Verano,24.8,468.11,True,22,0.211,98.77,78.9,Efficient
9877,Departamento,37.0,1,1,21.0,Average,B,False,1,False,13.5,573.9,0,1,0,0,1,0,5,True,Eléctrica,Mixta,86.5,Invierno,10.6,276.51,True,16,0.208,57.51,40.9,Moderate
9878,Casa,130.0,6,1,29.0,Poor,A,False,8,False,13.8,2504.56,1,2,7,5,1,0,23,True,Eléctrica,Mixta,77.8,Otoño,19.2,759.05,True,19,0.186,141.18,52.9,Efficient
9879,Departamento,120.4,3,1,35.0,Good,E,False,3,False,8.0,1612.8,1,1,4,2,1,0,13,True,Gas,Mixta,52.3,Primavera,19.6,333.52,True,17,0.203,67.7,37.9,Moderate
9880,Departamento,79.4,2,1,,Poor,B,False,2,True,19.3,4745.75,2,1,4,2,1,1,16,True,Gas,LED,73.7,Verano,30.3,683.63,True,21,0.225,153.82,20.2,Inefficient
9881,Casa,123.0,7,2,34.0,Average,E,False,8,False,13.3,1766.73,2,2,3,5,1,0,22,True,Gas,LED,69.2,Otoño,18.0,686.75,True,19,0.198,135.98,40.0,Moderate
9882,Departamento,68.8,3,1,16.0,Good,D,False,1,True,24.0,763.63,0,1,0,2,1,0,8,True,Eléctrica,Mixta,66.5,Otoño,16.0,463.26,True,19,0.181,83.85,16.2,Inefficient
9883,Casa,116.8,4,1,32.0,Good,A,False,7,False,8.0,1193.93,0,1,5,8,1,0,20,True,Gas,Mixta,45.0,Primavera,15.6,310.37,True,22,0.191,59.28,60.3,Efficient
9884,Casa,131.4,2,2,5.0,Excellent,B,False,2,True,24.0,1409.23,1,1,3,1,1,0,8,True,Eléctrica,Mixta,89.9,Primavera,21.6,459.99,True,20,0.202,92.92,62.2,Efficient
9885,Casa,188.5,6,4,41.0,Poor,E,False,8,False,8.0,2305.59,1,1,5,9,1,1,23,False,Ninguna,LED,76.0,Otoño,17.0,412.94,True,22,0.202,83.41,27.1,Moderate
9886,Departamento,62.3,1,1,56.0,Average,E,False,1,False,13.1,6586.71,4,1,0,0,1,1,10,True,Gas,LED,83.8,Primavera,16.6,180.56,True,19,0.155,27.99,48.7,Moderate
9887,Casa,95.2,3,3,15.0,Excellent,B,False,2,True,12.4,1698.21,0,1,1,2,1,1,10,True,Eléctrica,Incandescente,66.7,Verano,23.6,444.17,True,22,0.198,87.95,47.9,Moderate
9888,Departamento,64.0,4,4,28.0,Excellent,B,False,2,False,9.3,1274.27,1,1,1,1,1,0,9,True,Eléctrica,Incandescente,61.4,Invierno,4.7,364.89,True,19,0.149,54.37,58.8,Efficient
9889,Casa,84.3,2,5,28.0,Excellent,C,False,2,True,15.0,957.27,0,1,0,1,1,0,13,False,Ninguna,Mixta,84.6,Verano,26.7,284.02,True,15,0.209,59.36,65.4,Efficient
9890,Departamento,122.6,8,5,36.0,Good,B,False,8,False,14.5,2867.32,1,2,8,6,1,0,19,True,Gas,Incandescente,68.1,Verano,29.2,1380.73,True,18,0.162,223.68,50.6,Moderate
9891,Departamento,92.1,1,1,16.0,Good,A,False,2,False,17.3,628.3,0,1,2,2,1,0,11,False,Ninguna,LED,85.9,Otoño,17.7,363.91,True,15,0.145,52.77,73.3,Efficient
9892,Departamento,68.6,2,1,31.0,Good,B,False,1,True,19.9,1145.62,3,1,1,2,1,0,16,True,Gas,Incandescente,57.3,Verano,27.1,1089.93,True,21,0.153,166.76,21.4,Inefficient
9893,Casa,115.1,4,4,7.0,Excellent,B,False,4,False,10.5,2572.0,2,1,2,4,1,0,12,True,Eléctrica,LED,79.7,Otoño,14.7,296.51,True,18,0.194,57.52,79.3,Efficient
9894,Casa,245.5,8,5,13.0,Good,C,False,8,False,8.0,4753.14,1,2,10,7,1,0,26,True,Losa Radiante,Incandescente,86.0,Invierno,9.9,788.75,True,19,0.193,152.23,46.2,Moderate
9895,Departamento,104.5,2,2,,Poor,E,False,1,True,17.7,1216.4,2,1,1,1,1,0,9,True,Gas,Mixta,44.4,Invierno,6.2,383.58,True,20,0.163,62.52,0.0,Inefficient
9896,Casa,111.8,2,1,13.0,Excellent,A,False,2,True,17.2,4773.5,5,1,3,1,1,0,15,True,Losa Radiante,LED,74.5,Verano,26.0,900.04,True,20,0.147,132.31,49.8,Moderate
9897,Departamento,47.9,3,3,37.0,Poor,C,False,2,False,14.2,504.08,0,1,0,1,1,0,11,True,Gas,Mixta,82.6,Otoño,13.6,324.77,True,22,0.161,52.29,27.2,Moderate
9898,Casa,72.8,2,1,35.0,Poor,E,False,3,True,21.9,762.88,1,2,2,4,1,0,13,True,Gas,Mixta,51.6,Verano,31.4,897.3,True,19,0.169,151.64,0.0,Inefficient
9899,Departamento,92.1,3,2,72.0,Poor,E,False,2,True,15.5,2272.9,0,1,1,6,1,1,16,True,Gas,LED,62.0,Invierno,7.6,388.79,True,21,0.158,61.43,22.8,Inefficient
9900,Departamento,48.8,1,1,20.0,Excellent,B,True,1,False,10.7,614.58,1,1,1,2,1,0,12,True,Eléctrica,Mixta,87.5,Otoño,13.4,82.42,True,22,0.149,12.28,89.2,Efficient
9901,Departamento,70.8,1,1,44.0,Poor,A,False,3,False,10.2,561.46,0,1,1,3,1,0,11,True,Gas,Incandescente,50.7,Invierno,6.8,393.19,True,22,0.208,81.78,31.0,Moderate
9902,Departamento,43.0,1,1,13.0,Poor,A,False,1,False,12.9,806.6,0,1,0,1,1,0,8,False,Ninguna,Mixta,89.8,Verano,28.8,159.57,True,22,0.169,26.97,43.1,Moderate
9903,Casa,124.2,2,1,19.0,Good,B,False,2,False,9.5,3044.92,1,1,2,1,1,0,15,True,Eléctrica,Mixta,77.4,Primavera,18.9,271.33,True,14,0.183,49.65,60.8,Efficient
9904,Casa,93.9,6,5,8.0,Poor,A,False,5,False,11.1,1804.21,0,2,1,4,1,0,17,True,Eléctrica,LED,71.8,Verano,26.5,407.72,True,19,0.173,70.54,43.6,Moderate
9905,Departamento,59.5,2,5,43.0,Poor,E,False,3,True,18.4,,0,1,1,2,1,0,11,False,Ninguna,Mixta,66.7,Primavera,24.5,503.83,True,18,0.209,105.3,12.2,Inefficient
9906,Departamento,51.8,2,1,69.0,Poor,E,False,3,False,8.9,787.04,1,1,1,3,1,0,11,True,Gas,LED,47.5,Primavera,21.8,197.87,True,17,0.228,45.11,26.7,Moderate
9907,Casa,99.0,2,3,42.0,Poor,B,False,3,True,22.5,1629.99,0,2,5,3,1,0,17,True,Gas,Mixta,63.5,Invierno,11.3,588.66,True,19,0.188,110.67,31.3,Moderate
9908,Casa,92.8,1,2,9.0,Good,E,False,1,False,8.6,399.87,0,1,1,1,1,0,9,False,Ninguna,LED,84.0,Verano,25.7,106.21,True,22,0.208,22.09,46.0,Moderate
9909,Casa,91.7,3,4,15.0,Good,B,False,6,False,11.6,2264.58,1,1,1,4,1,0,13,True,Eléctrica,LED,67.3,Otoño,16.8,343.6,True,19,0.125,42.95,63.4,Efficient
9910,Casa,191.4,3,4,53.0,Average,E,False,2,False,9.6,,4,1,2,1,1,0,12,True,Gas,Mixta,39.2,Primavera,15.8,321.9,True,20,0.189,60.84,24.9,Inefficient
9911,Departamento,52.9,1,3,13.0,Excellent,A,False,2,True,18.5,597.3,0,1,2,1,1,1,6,True,Eléctrica,Incandescente,71.2,Invierno,6.4,560.82,True,18,0.185,103.75,48.5,Moderate
9912,Casa,142.8,8,4,40.0,Poor,E,False,5,False,8.0,,1,2,2,2,1,0,15,True,Gas,LED,75.6,Primavera,12.7,204.97,True,16,0.167,34.23,32.6,Moderate
9913,Casa,158.7,4,2,43.0,Excellent,E,False,2,True,18.2,1534.12,0,1,2,3,1,0,10,True,Gas,Incandescente,57.7,Primavera,22.1,802.44,True,18,0.171,137.22,12.2,Inefficient
9914,Casa,99.9,4,1,30.0,Good,C,False,4,False,11.1,2645.42,2,2,4,3,1,1,19,True,Eléctrica,Incandescente,70.0,Otoño,10.7,643.81,True,18,0.173,111.38,44.1,Moderate
9915,Casa,88.5,4,5,65.0,Poor,A,False,8,False,14.3,617.12,1,1,4,7,1,0,20,True,Gas,Mixta,16.6,Otoño,21.5,721.53,True,20,0.153,110.39,28.3,Moderate
9916,Casa,93.6,3,3,,Good,B,False,5,False,12.4,2601.19,0,2,2,5,1,1,17,True,Eléctrica,Mixta,77.0,Invierno,7.1,559.79,True,19,0.171,95.72,50.8,Moderate
9917,Departamento,50.5,3,2,21.0,Excellent,C,False,3,False,14.9,656.07,0,1,3,1,1,0,10,True,Eléctrica,Incandescente,75.9,Primavera,23.7,510.75,True,19,0.175,89.38,52.2,Moderate
9918,Casa,185.7,8,5,36.0,Good,A,False,5,False,11.5,1708.45,0,1,2,9,1,0,21,False,Ninguna,Mixta,62.1,Otoño,12.5,711.61,True,18,0.194,138.05,64.9,Efficient
9919,Casa,92.3,3,1,18.0,Excellent,E,False,8,True,15.9,381.44,0,1,9,10,1,0,25,True,Eléctrica,Incandescente,77.6,Invierno,5.2,1278.08,True,20,0.177,226.22,39.1,Moderate
9920,Casa,168.9,2,1,18.0,Good,D,False,3,False,12.4,506.94,1,2,0,2,1,0,10,True,Eléctrica,Mixta,,Otoño,13.8,414.21,True,17,0.147,60.89,48.9,Moderate
9921,Casa,78.3,4,5,68.0,Poor,E,False,2,False,16.9,554.86,0,1,0,2,1,0,6,True,Gas,LED,56.2,Invierno,12.8,240.72,True,19,0.172,41.4,15.3,Inefficient
9922,Pequeño Comercio,39.7,1,1,13.0,Excellent,A,False,1,False,12.6,726.65,0,2,0,1,0,0,7,True,Eléctrica,Mixta,73.4,Otoño,9.4,171.22,True,20,0.2,34.24,62.8,Efficient
9923,Casa,87.2,1,3,36.0,Poor,D,False,2,False,10.3,883.5,1,1,1,5,1,0,15,False,Ninguna,Mixta,,Primavera,23.9,256.89,True,18,0.172,44.19,23.1,Inefficient
9924,Departamento,57.7,1,1,30.0,Good,A,False,2,False,17.0,640.74,0,2,4,1,1,0,14,True,Eléctrica,Incandescente,59.2,Verano,23.8,997.34,True,21,0.163,162.57,21.1,Inefficient
9925,Departamento,83.9,4,4,41.0,Poor,E,False,2,False,13.3,,3,1,0,3,1,0,12,True,Gas,Incandescente,66.8,Invierno,9.2,499.89,True,19,0.199,99.48,2.5,Inefficient
9926,Departamento,71.9,3,2,36.0,Excellent,B,False,2,False,8.0,356.03,1,1,2,1,1,0,11,False,Ninguna,Mixta,61.0,Primavera,16.8,180.29,True,20,0.219,39.48,59.6,Efficient
9927,Casa,58.2,2,1,53.0,Poor,A,False,4,False,14.1,1130.0,0,1,3,6,1,1,19,False,Ninguna,Incandescente,60.6,Invierno,3.7,948.06,True,18,0.17,161.17,19.9,Inefficient
9928,Casa,745.8797975043146,2,1,18.0,Excellent,B,False,4,False,14.0,1901.76,1,2,0,2,1,0,16,True,Eléctrica,Mixta,100.0,Invierno,11.2,584.91,True,19,0.223,130.43,75.5,Efficient
9929,Departamento,71.9,1,2,,Average,C,False,2,False,11.1,1104.43,0,1,3,0,1,0,10,True,Eléctrica,Mixta,,Primavera,21.4,269.0,True,21,0.152,40.89,37.9,Moderate
9930,Departamento,74.1,1,1,51.0,Average,E,False,1,True,22.3,776.22,1,2,0,2,1,0,15,False,Ninguna,LED,55.1,Otoño,11.6,447.78,True,16,0.21,94.03,6.0,Inefficient
9931,Casa,93.3,2,1,43.0,Poor,E,True,2,False,9.5,1490.13,2,1,0,1,1,0,9,True,Gas,Mixta,76.3,Otoño,14.5,127.93,True,20,0.195,24.95,38.4,Moderate
9932,Casa,207.2,7,5,38.0,Good,C,False,7,False,12.6,1168.26,2,2,2,8,1,0,24,True,Gas,Incandescente,48.1,Invierno,9.2,1182.28,True,17,0.215,254.19,41.3,Moderate
9933,Departamento,80.2,2,1,29.0,Average,A,False,1,True,22.6,696.2,0,1,2,1,1,0,8,True,Eléctrica,Mixta,61.7,Verano,33.7,381.73,True,19,0.155,59.17,21.2,Inefficient
